Time period;Average power, day;Average power, night;Average power;Temperature
20.4. 23:00:00;;1,780;1,780;
21.4. 00:00:00;;3,280;3,280;
21.4. 01:00:00;;2,140;2,140;
21.4. 02:00:00;;2,120;2,120;
21.4. 03:00:00;;2,390;2,390;
21.4. 04:00:00;;2,690;2,690;
21.4. 05:00:00;;3,400;3,400;
21.4. 06:00:00;;2,740;2,740;
21.4. 07:00:00;1,810;;1,810;
21.4. 08:00:00;1,280;;1,280;
21.4. 09:00:00;1,570;;1,570;
21.4. 10:00:00;1,770;;1,770;
21.4. 11:00:00;1,300;;1,300;
21.4. 12:00:00;0,930;;0,930;
21.4. 13:00:00;1,060;;1,060;
21.4. 14:00:00;1,540;;1,540;
21.4. 15:00:00;1,950;;1,950;
21.4. 16:00:00;1,470;;1,470;
21.4. 17:00:00;0,740;;0,740;
21.4. 18:00:00;0,950;;0,950;
21.4. 19:00:00;0,740;;0,740;
21.4. 20:00:00;1,030;;1,030;
21.4. 21:00:00;1,470;;1,470;
21.4. 22:00:00;;1,300;1,300;
21.4. 23:00:00;;1,420;1,420;
22.4. 00:00:00;;2,550;2,550;
22.4. 01:00:00;;1,900;1,900;
22.4. 02:00:00;;1,800;1,800;
22.4. 03:00:00;;1,750;1,750;
22.4. 04:00:00;;1,250;1,250;
22.4. 05:00:00;;1,300;1,300;
22.4. 06:00:00;;1,020;1,020;
22.4. 07:00:00;1,470;;1,470;
22.4. 08:00:00;2,800;;2,800;
22.4. 09:00:00;2,760;;2,760;
22.4. 10:00:00;1,040;;1,040;
22.4. 11:00:00;1,330;;1,330;
22.4. 12:00:00;1,610;;1,610;
22.4. 13:00:00;2,670;;2,670;
22.4. 14:00:00;2,690;;2,690;
22.4. 15:00:00;1,070;;1,070;
22.4. 16:00:00;3,770;;3,770;
22.4. 17:00:00;1,590;;1,590;
22.4. 18:00:00;1,490;;1,490;
22.4. 19:00:00;2,560;;2,560;
22.4. 20:00:00;3,780;;3,780;
22.4. 21:00:00;1,410;;1,410;
22.4. 22:00:00;;1,370;1,370;
22.4. 23:00:00;;2,400;2,400;
23.4. 00:00:00;;3,330;3,330;
23.4. 01:00:00;;2,150;2,150;
23.4. 02:00:00;;1,930;1,930;
23.4. 03:00:00;;2,370;2,370;
23.4. 04:00:00;;2,340;2,340;
23.4. 05:00:00;;2,510;2,510;
23.4. 06:00:00;;2,320;2,320;
23.4. 07:00:00;2,160;;2,160;
23.4. 08:00:00;2,500;;2,500;
23.4. 09:00:00;2,330;;2,330;
23.4. 10:00:00;2,040;;2,040;
23.4. 11:00:00;2,200;;2,200;
23.4. 12:00:00;1,140;;1,140;
23.4. 13:00:00;1,070;;1,070;
23.4. 14:00:00;1,560;;1,560;
23.4. 15:00:00;2,830;;2,830;
23.4. 16:00:00;0,840;;0,840;
23.4. 17:00:00;1,110;;1,110;
23.4. 18:00:00;2,520;;2,520;
23.4. 19:00:00;1,930;;1,930;
23.4. 20:00:00;2,110;;2,110;
23.4. 21:00:00;1,620;;1,620;
23.4. 22:00:00;;1,210;1,210;
23.4. 23:00:00;;1,590;1,590;
24.4. 00:00:00;;2,420;2,420;
24.4. 01:00:00;;2,220;2,220;
24.4. 02:00:00;;2,610;2,610;
24.4. 03:00:00;;3,000;3,000;
24.4. 04:00:00;;1,580;1,580;
24.4. 05:00:00;;1,190;1,190;
24.4. 06:00:00;;2,730;2,730;
24.4. 07:00:00;2,940;;2,940;
24.4. 08:00:00;1,920;;1,920;
24.4. 09:00:00;1,350;;1,350;
24.4. 10:00:00;1,580;;1,580;
24.4. 11:00:00;1,680;;1,680;
24.4. 12:00:00;1,210;;1,210;
24.4. 13:00:00;0,860;;0,860;
24.4. 14:00:00;1,020;;1,020;
24.4. 15:00:00;1,160;;1,160;
24.4. 16:00:00;2,000;;2,000;
24.4. 17:00:00;2,770;;2,770;
24.4. 18:00:00;1,310;;1,310;
24.4. 19:00:00;1,230;;1,230;
24.4. 20:00:00;1,010;;1,010;
24.4. 21:00:00;1,920;;1,920;
24.4. 22:00:00;;1,830;1,830;
24.4. 23:00:00;;1,730;1,730;
25.4. 00:00:00;;2,750;2,750;
25.4. 01:00:00;;2,090;2,090;
25.4. 02:00:00;;3,640;3,640;
25.4. 03:00:00;;3,740;3,740;
25.4. 04:00:00;;3,060;3,060;
25.4. 05:00:00;;2,440;2,440;
25.4. 06:00:00;;2,920;2,920;
25.4. 07:00:00;2,750;;2,750;
25.4. 08:00:00;2,430;;2,430;
25.4. 09:00:00;1,040;;1,040;
25.4. 10:00:00;0,930;;0,930;
25.4. 11:00:00;1,410;;1,410;
25.4. 12:00:00;2,120;;2,120;
25.4. 13:00:00;1,500;;1,500;
25.4. 14:00:00;1,300;;1,300;
25.4. 15:00:00;1,040;;1,040;
25.4. 16:00:00;1,320;;1,320;
25.4. 17:00:00;1,250;;1,250;
25.4. 18:00:00;1,130;;1,130;
25.4. 19:00:00;2,250;;2,250;
25.4. 20:00:00;1,780;;1,780;
25.4. 21:00:00;1,790;;1,790;
25.4. 22:00:00;;1,990;1,990;
25.4. 23:00:00;;2,240;2,240;
26.4. 00:00:00;;3,650;3,650;
26.4. 01:00:00;;2,210;2,210;
26.4. 02:00:00;;3,100;3,100;
26.4. 03:00:00;;2,690;2,690;
26.4. 04:00:00;;1,930;1,930;
26.4. 05:00:00;;2,170;2,170;
26.4. 06:00:00;;3,040;3,040;
26.4. 07:00:00;3,610;;3,610;
26.4. 08:00:00;2,410;;2,410;
26.4. 09:00:00;1,960;;1,960;
26.4. 10:00:00;3,900;;3,900;
26.4. 11:00:00;2,210;;2,210;
26.4. 12:00:00;1,510;;1,510;
26.4. 13:00:00;0,880;;0,880;
26.4. 14:00:00;0,840;;0,840;
26.4. 15:00:00;0,970;;0,970;
26.4. 16:00:00;1,150;;1,150;
26.4. 17:00:00;1,020;;1,020;
26.4. 18:00:00;1,790;;1,790;
26.4. 19:00:00;1,710;;1,710;
26.4. 20:00:00;1,790;;1,790;
26.4. 21:00:00;1,570;;1,570;
26.4. 22:00:00;;1,060;1,060;
26.4. 23:00:00;;2,340;2,340;
27.4. 00:00:00;;3,150;3,150;
27.4. 01:00:00;;1,920;1,920;
27.4. 02:00:00;;2,380;2,380;
27.4. 03:00:00;;2,300;2,300;
27.4. 04:00:00;;3,720;3,720;
27.4. 05:00:00;;3,300;3,300;
27.4. 06:00:00;;3,420;3,420;
27.4. 07:00:00;2,930;;2,930;
27.4. 08:00:00;2,450;;2,450;
27.4. 09:00:00;1,630;;1,630;
27.4. 10:00:00;0,990;;0,990;
27.4. 11:00:00;0,960;;0,960;
27.4. 12:00:00;0,950;;0,950;
27.4. 13:00:00;1,240;;1,240;
27.4. 14:00:00;1,400;;1,400;
27.4. 15:00:00;0,890;;0,890;
27.4. 16:00:00;1,640;;1,640;
27.4. 17:00:00;1,520;;1,520;
27.4. 18:00:00;1,780;;1,780;
27.4. 19:00:00;1,390;;1,390;
27.4. 20:00:00;2,900;;2,900;
27.4. 21:00:00;1,240;;1,240;
27.4. 22:00:00;;1,050;1,050;
27.4. 23:00:00;;1,710;1,710;
28.4. 00:00:00;;3,110;3,110;
28.4. 01:00:00;;2,640;2,640;
28.4. 02:00:00;;2,590;2,590;
28.4. 03:00:00;;3,030;3,030;
28.4. 04:00:00;;3,120;3,120;
28.4. 05:00:00;;3,650;3,650;
28.4. 06:00:00;;2,960;2,960;
28.4. 07:00:00;2,850;;2,850;
28.4. 08:00:00;1,820;;1,820;
28.4. 09:00:00;1,350;;1,350;
28.4. 10:00:00;1,290;;1,290;
28.4. 11:00:00;0,840;;0,840;
28.4. 12:00:00;0,800;;0,800;
28.4. 13:00:00;0,800;;0,800;
28.4. 14:00:00;1,670;;1,670;
28.4. 15:00:00;1,470;;1,470;
28.4. 16:00:00;1,280;;1,280;
28.4. 17:00:00;0,680;;0,680;
28.4. 18:00:00;1,270;;1,270;
28.4. 19:00:00;1,020;;1,020;
28.4. 20:00:00;1,070;;1,070;
28.4. 21:00:00;1,820;;1,820;
28.4. 22:00:00;;1,490;1,490;
28.4. 23:00:00;;1,570;1,570;
29.4. 00:00:00;;2,100;2,100;
29.4. 01:00:00;;2,590;2,590;
29.4. 02:00:00;;3,220;3,220;
29.4. 03:00:00;;1,980;1,980;
29.4. 04:00:00;;2,080;2,080;
29.4. 05:00:00;;2,050;2,050;
29.4. 06:00:00;;2,130;2,130;
29.4. 07:00:00;1,510;;1,510;
29.4. 08:00:00;1,690;;1,690;
29.4. 09:00:00;0,970;;0,970;
29.4. 10:00:00;0,930;;0,930;
29.4. 11:00:00;2,100;;2,100;
29.4. 12:00:00;1,870;;1,870;
29.4. 13:00:00;2,010;;2,010;
29.4. 14:00:00;1,150;;1,150;
29.4. 15:00:00;0,890;;0,890;
29.4. 16:00:00;1,500;;1,500;
29.4. 17:00:00;1,410;;1,410;
29.4. 18:00:00;1,080;;1,080;
29.4. 19:00:00;1,340;;1,340;
29.4. 20:00:00;1,810;;1,810;
29.4. 21:00:00;2,830;;2,830;
29.4. 22:00:00;;2,520;2,520;
29.4. 23:00:00;;2,120;2,120;
30.4. 00:00:00;;3,010;3,010;
30.4. 01:00:00;;2,300;2,300;
30.4. 02:00:00;;3,150;3,150;
30.4. 03:00:00;;2,290;2,290;
30.4. 04:00:00;;3,000;3,000;
30.4. 05:00:00;;3,150;3,150;
30.4. 06:00:00;;3,430;3,430;
30.4. 07:00:00;2,360;;2,360;
30.4. 08:00:00;1,430;;1,430;
30.4. 09:00:00;1,430;;1,430;
30.4. 10:00:00;2,580;;2,580;
30.4. 11:00:00;2,350;;2,350;
30.4. 12:00:00;1,640;;1,640;
30.4. 13:00:00;1,120;;1,120;
30.4. 14:00:00;2,200;;2,200;
30.4. 15:00:00;2,670;;2,670;
30.4. 16:00:00;3,750;;3,750;
30.4. 17:00:00;2,140;;2,140;
30.4. 18:00:00;3,230;;3,230;
30.4. 19:00:00;6,870;;6,870;
30.4. 20:00:00;2,500;;2,500;
30.4. 21:00:00;1,470;;1,470;
30.4. 22:00:00;;1,660;1,660;
30.4. 23:00:00;;2,200;2,200;
1.5. 00:00:00;;3,110;3,110;
1.5. 01:00:00;;2,730;2,730;
1.5. 02:00:00;;3,360;3,360;
1.5. 03:00:00;;4,030;4,030;
1.5. 04:00:00;;2,270;2,270;
1.5. 05:00:00;;2,450;2,450;
1.5. 06:00:00;;2,010;2,010;
1.5. 07:00:00;2,710;;2,710;
1.5. 08:00:00;2,330;;2,330;
1.5. 09:00:00;0,940;;0,940;
1.5. 10:00:00;0,980;;0,980;
1.5. 11:00:00;1,860;;1,860;
1.5. 12:00:00;2,050;;2,050;
1.5. 13:00:00;2,350;;2,350;
1.5. 14:00:00;0,590;;0,590;
1.5. 15:00:00;0,530;;0,530;
1.5. 16:00:00;0,370;;0,370;
1.5. 17:00:00;0,860;;0,860;
1.5. 18:00:00;1,340;;1,340;
1.5. 19:00:00;0,980;;0,980;
1.5. 20:00:00;0,430;;0,430;
1.5. 21:00:00;0,830;;0,830;
1.5. 22:00:00;;1,270;1,270;
1.5. 23:00:00;;2,230;2,230;
2.5. 00:00:00;;3,990;3,990;
2.5. 01:00:00;;2,570;2,570;
2.5. 02:00:00;;2,000;2,000;
2.5. 03:00:00;;2,350;2,350;
2.5. 04:00:00;;2,090;2,090;
2.5. 05:00:00;;2,710;2,710;
2.5. 06:00:00;;2,320;2,320;
2.5. 07:00:00;1,810;;1,810;
2.5. 08:00:00;1,190;;1,190;
2.5. 09:00:00;1,470;;1,470;
2.5. 10:00:00;2,130;;2,130;
2.5. 11:00:00;1,370;;1,370;
2.5. 12:00:00;0,620;;0,620;
2.5. 13:00:00;0,610;;0,610;
2.5. 14:00:00;0,710;;0,710;
2.5. 15:00:00;0,810;;0,810;
2.5. 16:00:00;1,160;;1,160;
2.5. 17:00:00;0,580;;0,580;
2.5. 18:00:00;0,570;;0,570;
2.5. 19:00:00;1,420;;1,420;
2.5. 20:00:00;0,690;;0,690;
2.5. 21:00:00;0,910;;0,910;
2.5. 22:00:00;;1,740;1,740;
2.5. 23:00:00;;2,350;2,350;
3.5. 00:00:00;;2,230;2,230;
3.5. 01:00:00;;1,020;1,020;
3.5. 02:00:00;;0,790;0,790;
3.5. 03:00:00;;0,870;0,870;
3.5. 04:00:00;;1,810;1,810;
3.5. 05:00:00;;1,320;1,320;
3.5. 06:00:00;;1,500;1,500;
3.5. 07:00:00;1,170;;1,170;
3.5. 08:00:00;0,950;;0,950;
3.5. 09:00:00;1,570;;1,570;
3.5. 10:00:00;2,140;;2,140;
3.5. 11:00:00;1,070;;1,070;
3.5. 12:00:00;0,460;;0,460;
3.5. 13:00:00;0,490;;0,490;
3.5. 14:00:00;0,570;;0,570;
3.5. 15:00:00;1,030;;1,030;
3.5. 16:00:00;0,930;;0,930;
3.5. 17:00:00;0,480;;0,480;
3.5. 18:00:00;0,620;;0,620;
3.5. 19:00:00;0,470;;0,470;
3.5. 20:00:00;0,870;;0,870;
3.5. 21:00:00;1,370;;1,370;
3.5. 22:00:00;;1,780;1,780;
3.5. 23:00:00;;1,450;1,450;
4.5. 00:00:00;;2,510;2,510;
4.5. 01:00:00;;1,470;1,470;
4.5. 02:00:00;;2,230;2,230;
4.5. 03:00:00;;2,030;2,030;
4.5. 04:00:00;;2,580;2,580;
4.5. 05:00:00;;1,530;1,530;
4.5. 06:00:00;;3,100;3,100;
4.5. 07:00:00;2,910;;2,910;
4.5. 08:00:00;2,360;;2,360;
4.5. 09:00:00;1,590;;1,590;
4.5. 10:00:00;1,150;;1,150;
4.5. 11:00:00;0,480;;0,480;
4.5. 12:00:00;0,400;;0,400;
4.5. 13:00:00;0,710;;0,710;
4.5. 14:00:00;0,980;;0,980;
4.5. 15:00:00;0,740;;0,740;
4.5. 16:00:00;0,810;;0,810;
4.5. 17:00:00;0,500;;0,500;
4.5. 18:00:00;1,010;;1,010;
4.5. 19:00:00;1,230;;1,230;
4.5. 20:00:00;1,490;;1,490;
4.5. 21:00:00;1,230;;1,230;
4.5. 22:00:00;;1,060;1,060;
4.5. 23:00:00;;1,620;1,620;
5.5. 00:00:00;;3,120;3,120;
5.5. 01:00:00;;2,240;2,240;
5.5. 02:00:00;;2,560;2,560;
5.5. 03:00:00;;2,340;2,340;
5.5. 04:00:00;;2,070;2,070;
5.5. 05:00:00;;2,630;2,630;
5.5. 06:00:00;;3,370;3,370;
5.5. 07:00:00;2,000;;2,000;
5.5. 08:00:00;1,480;;1,480;
5.5. 09:00:00;1,060;;1,060;
5.5. 10:00:00;0,780;;0,780;
5.5. 11:00:00;1,120;;1,120;
5.5. 12:00:00;1,070;;1,070;
5.5. 13:00:00;0,630;;0,630;
5.5. 14:00:00;0,630;;0,630;
5.5. 15:00:00;0,590;;0,590;
5.5. 16:00:00;1,360;;1,360;
5.5. 17:00:00;1,040;;1,040;
5.5. 18:00:00;1,460;;1,460;
5.5. 19:00:00;0,910;;0,910;
5.5. 20:00:00;0,560;;0,560;
5.5. 21:00:00;0,520;;0,520;
5.5. 22:00:00;;0,480;0,480;
5.5. 23:00:00;;1,390;1,390;
6.5. 00:00:00;;1,940;1,940;
6.5. 01:00:00;;1,900;1,900;
6.5. 02:00:00;;0,490;0,490;
6.5. 03:00:00;;0,820;0,820;
6.5. 04:00:00;;0,770;0,770;
6.5. 05:00:00;;0,390;0,390;
6.5. 06:00:00;;1,110;1,110;
6.5. 07:00:00;1,830;;1,830;
6.5. 08:00:00;2,010;;2,010;
6.5. 09:00:00;0,850;;0,850;
6.5. 10:00:00;0,620;;0,620;
6.5. 11:00:00;0,530;;0,530;
6.5. 12:00:00;0,570;;0,570;
6.5. 13:00:00;1,320;;1,320;
6.5. 14:00:00;2,810;;2,810;
6.5. 15:00:00;0,650;;0,650;
6.5. 16:00:00;1,120;;1,120;
6.5. 17:00:00;0,530;;0,530;
6.5. 18:00:00;1,930;;1,930;
6.5. 19:00:00;2,110;;2,110;
6.5. 20:00:00;1,040;;1,040;
6.5. 21:00:00;0,860;;0,860;
6.5. 22:00:00;;0,860;0,860;
6.5. 23:00:00;;2,420;2,420;
7.5. 00:00:00;;2,460;2,460;
7.5. 01:00:00;;1,790;1,790;
7.5. 02:00:00;;1,830;1,830;
7.5. 03:00:00;;2,570;2,570;
7.5. 04:00:00;;2,480;2,480;
7.5. 05:00:00;;1,910;1,910;
7.5. 06:00:00;;2,600;2,600;
7.5. 07:00:00;2,410;;2,410;
7.5. 08:00:00;2,940;;2,940;
7.5. 09:00:00;1,380;;1,380;
7.5. 10:00:00;0,650;;0,650;
7.5. 11:00:00;0,370;;0,370;
7.5. 12:00:00;0,590;;0,590;
7.5. 13:00:00;1,540;;1,540;
7.5. 14:00:00;2,560;;2,560;
7.5. 15:00:00;0,610;;0,610;
7.5. 16:00:00;0,500;;0,500;
7.5. 17:00:00;1,100;;1,100;
7.5. 18:00:00;2,000;;2,000;
7.5. 19:00:00;2,120;;2,120;
7.5. 20:00:00;2,750;;2,750;
7.5. 21:00:00;0,560;;0,560;
7.5. 22:00:00;;0,720;0,720;
7.5. 23:00:00;;1,630;1,630;
8.5. 00:00:00;;2,480;2,480;
8.5. 01:00:00;;2,500;2,500;
8.5. 02:00:00;;2,700;2,700;
8.5. 03:00:00;;2,610;2,610;
8.5. 04:00:00;;1,330;1,330;
8.5. 05:00:00;;1,520;1,520;
8.5. 06:00:00;;2,380;2,380;
8.5. 07:00:00;1,470;;1,470;
8.5. 08:00:00;1,330;;1,330;
8.5. 09:00:00;0,870;;0,870;
8.5. 10:00:00;0,880;;0,880;
8.5. 11:00:00;1,040;;1,040;
8.5. 12:00:00;1,470;;1,470;
8.5. 13:00:00;0,920;;0,920;
8.5. 14:00:00;1,580;;1,580;
8.5. 15:00:00;1,180;;1,180;
8.5. 16:00:00;1,430;;1,430;
8.5. 17:00:00;1,740;;1,740;
8.5. 18:00:00;3,310;;3,310;
8.5. 19:00:00;1,720;;1,720;
8.5. 20:00:00;0,980;;0,980;
8.5. 21:00:00;1,150;;1,150;
8.5. 22:00:00;;1,250;1,250;
8.5. 23:00:00;;1,750;1,750;
9.5. 00:00:00;;3,090;3,090;
9.5. 01:00:00;;2,190;2,190;
9.5. 02:00:00;;2,560;2,560;
9.5. 03:00:00;;2,870;2,870;
9.5. 04:00:00;;3,800;3,800;
9.5. 05:00:00;;3,120;3,120;
9.5. 06:00:00;;3,010;3,010;
9.5. 07:00:00;2,580;;2,580;
9.5. 08:00:00;2,280;;2,280;
9.5. 09:00:00;1,100;;1,100;
9.5. 10:00:00;1,600;;1,600;
9.5. 11:00:00;0,990;;0,990;
9.5. 12:00:00;2,840;;2,840;
9.5. 13:00:00;2,150;;2,150;
9.5. 14:00:00;1,280;;1,280;
9.5. 15:00:00;1,000;;1,000;
9.5. 16:00:00;1,460;;1,460;
9.5. 17:00:00;1,790;;1,790;
9.5. 18:00:00;1,660;;1,660;
9.5. 19:00:00;1,040;;1,040;
9.5. 20:00:00;0,830;;0,830;
9.5. 21:00:00;0,970;;0,970;
9.5. 22:00:00;;2,140;2,140;
9.5. 23:00:00;;2,160;2,160;
10.5. 00:00:00;;2,790;2,790;
10.5. 01:00:00;;1,970;1,970;
10.5. 02:00:00;;1,950;1,950;
10.5. 03:00:00;;1,980;1,980;
10.5. 04:00:00;;1,730;1,730;
10.5. 05:00:00;;1,360;1,360;
10.5. 06:00:00;;1,930;1,930;
10.5. 07:00:00;1,920;;1,920;
10.5. 08:00:00;2,440;;2,440;
10.5. 09:00:00;1,760;;1,760;
10.5. 10:00:00;1,500;;1,500;
10.5. 11:00:00;1,090;;1,090;
10.5. 12:00:00;0,840;;0,840;
10.5. 13:00:00;1,430;;1,430;
10.5. 14:00:00;1,120;;1,120;
10.5. 15:00:00;0,850;;0,850;
10.5. 16:00:00;0,830;;0,830;
10.5. 17:00:00;0,790;;0,790;
10.5. 18:00:00;1,530;;1,530;
10.5. 19:00:00;2,010;;2,010;
10.5. 20:00:00;1,620;;1,620;
10.5. 21:00:00;1,070;;1,070;
10.5. 22:00:00;;0,970;0,970;
10.5. 23:00:00;;1,770;1,770;
11.5. 00:00:00;;2,990;2,990;
11.5. 01:00:00;;2,220;2,220;
11.5. 02:00:00;;2,320;2,320;
11.5. 03:00:00;;1,860;1,860;
11.5. 04:00:00;;1,350;1,350;
11.5. 05:00:00;;2,400;2,400;
11.5. 06:00:00;;2,350;2,350;
11.5. 07:00:00;1,450;;1,450;
11.5. 08:00:00;0,650;;0,650;
11.5. 09:00:00;0,730;;0,730;
11.5. 10:00:00;1,360;;1,360;
11.5. 11:00:00;0,820;;0,820;
11.5. 12:00:00;0,730;;0,730;
11.5. 13:00:00;0,690;;0,690;
11.5. 14:00:00;0,730;;0,730;
11.5. 15:00:00;1,850;;1,850;
11.5. 16:00:00;1,980;;1,980;
11.5. 17:00:00;1,900;;1,900;
11.5. 18:00:00;0,650;;0,650;
11.5. 19:00:00;1,380;;1,380;
11.5. 20:00:00;0,790;;0,790;
11.5. 21:00:00;1,290;;1,290;
11.5. 22:00:00;;1,610;1,610;
11.5. 23:00:00;;2,370;2,370;
12.5. 00:00:00;;3,590;3,590;
12.5. 01:00:00;;2,480;2,480;
12.5. 02:00:00;;4,020;4,020;
12.5. 03:00:00;;2,690;2,690;
12.5. 04:00:00;;2,380;2,380;
12.5. 05:00:00;;2,870;2,870;
12.5. 06:00:00;;3,220;3,220;
12.5. 07:00:00;1,910;;1,910;
12.5. 08:00:00;1,070;;1,070;
12.5. 09:00:00;1,090;;1,090;
12.5. 10:00:00;1,050;;1,050;
12.5. 11:00:00;2,050;;2,050;
12.5. 12:00:00;1,780;;1,780;
12.5. 13:00:00;1,620;;1,620;
12.5. 14:00:00;1,670;;1,670;
12.5. 15:00:00;1,320;;1,320;
12.5. 16:00:00;0,710;;0,710;
12.5. 17:00:00;1,370;;1,370;
12.5. 18:00:00;0,990;;0,990;
12.5. 19:00:00;0,920;;0,920;
12.5. 20:00:00;0,870;;0,870;
12.5. 21:00:00;1,000;;1,000;
12.5. 22:00:00;;0,940;0,940;
12.5. 23:00:00;;2,170;2,170;
13.5. 00:00:00;;3,170;3,170;
13.5. 01:00:00;;2,490;2,490;
13.5. 02:00:00;;2,170;2,170;
13.5. 03:00:00;;1,380;1,380;
13.5. 04:00:00;;1,300;1,300;
13.5. 05:00:00;;1,480;1,480;
13.5. 06:00:00;;1,140;1,140;
13.5. 07:00:00;1,930;;1,930;
13.5. 08:00:00;1,570;;1,570;
13.5. 09:00:00;1,770;;1,770;
13.5. 10:00:00;1,270;;1,270;
13.5. 11:00:00;1,350;;1,350;
13.5. 12:00:00;1,520;;1,520;
13.5. 13:00:00;2,210;;2,210;
13.5. 14:00:00;0,880;;0,880;
13.5. 15:00:00;0,980;;0,980;
13.5. 16:00:00;0,480;;0,480;
13.5. 17:00:00;0,470;;0,470;
13.5. 18:00:00;0,720;;0,720;
13.5. 19:00:00;0,890;;0,890;
13.5. 20:00:00;1,130;;1,130;
13.5. 21:00:00;1,130;;1,130;
13.5. 22:00:00;;1,170;1,170;
13.5. 23:00:00;;1,890;1,890;
14.5. 00:00:00;;2,770;2,770;
14.5. 01:00:00;;2,240;2,240;
14.5. 02:00:00;;2,120;2,120;
14.5. 03:00:00;;2,280;2,280;
14.5. 04:00:00;;2,540;2,540;
14.5. 05:00:00;;2,860;2,860;
14.5. 06:00:00;;2,370;2,370;
14.5. 07:00:00;2,370;;2,370;
14.5. 08:00:00;2,100;;2,100;
14.5. 09:00:00;1,060;;1,060;
14.5. 10:00:00;1,130;;1,130;
14.5. 11:00:00;0,790;;0,790;
14.5. 12:00:00;1,260;;1,260;
14.5. 13:00:00;1,180;;1,180;
14.5. 14:00:00;0,530;;0,530;
14.5. 15:00:00;1,170;;1,170;
14.5. 16:00:00;0,370;;0,370;
14.5. 17:00:00;1,280;;1,280;
14.5. 18:00:00;1,860;;1,860;
14.5. 19:00:00;0,890;;0,890;
14.5. 20:00:00;0,770;;0,770;
14.5. 21:00:00;1,090;;1,090;
14.5. 22:00:00;;1,120;1,120;
14.5. 23:00:00;;1,490;1,490;
15.5. 00:00:00;;2,140;2,140;
15.5. 01:00:00;;1,850;1,850;
15.5. 02:00:00;;1,410;1,410;
15.5. 03:00:00;;1,860;1,860;
15.5. 04:00:00;;1,050;1,050;
15.5. 05:00:00;;0,570;0,570;
15.5. 06:00:00;;1,330;1,330;
15.5. 07:00:00;1,800;;1,800;
15.5. 08:00:00;1,240;;1,240;
15.5. 09:00:00;1,070;;1,070;
15.5. 10:00:00;1,180;;1,180;
15.5. 11:00:00;1,760;;1,760;
15.5. 12:00:00;0,960;;0,960;
15.5. 13:00:00;0,630;;0,630;
15.5. 14:00:00;0,760;;0,760;
15.5. 15:00:00;0,790;;0,790;
15.5. 16:00:00;0,840;;0,840;
15.5. 17:00:00;1,110;;1,110;
15.5. 18:00:00;0,660;;0,660;
15.5. 19:00:00;1,370;;1,370;
15.5. 20:00:00;1,320;;1,320;
15.5. 21:00:00;1,390;;1,390;
15.5. 22:00:00;;1,830;1,830;
15.5. 23:00:00;;2,630;2,630;
16.5. 00:00:00;;2,580;2,580;
16.5. 01:00:00;;1,740;1,740;
16.5. 02:00:00;;1,720;1,720;
16.5. 03:00:00;;2,250;2,250;
16.5. 04:00:00;;2,470;2,470;
16.5. 05:00:00;;2,070;2,070;
16.5. 06:00:00;;1,950;1,950;
16.5. 07:00:00;2,030;;2,030;
16.5. 08:00:00;1,650;;1,650;
16.5. 09:00:00;1,990;;1,990;
16.5. 10:00:00;1,370;;1,370;
16.5. 11:00:00;0,820;;0,820;
16.5. 12:00:00;0,350;;0,350;
16.5. 13:00:00;0,450;;0,450;
16.5. 14:00:00;0,700;;0,700;
16.5. 15:00:00;1,000;;1,000;
16.5. 16:00:00;0,490;;0,490;
16.5. 17:00:00;1,970;;1,970;
16.5. 18:00:00;0,640;;0,640;
16.5. 19:00:00;0,370;;0,370;
16.5. 20:00:00;0,580;;0,580;
16.5. 21:00:00;1,280;;1,280;
16.5. 22:00:00;;1,340;1,340;
16.5. 23:00:00;;1,820;1,820;
17.5. 00:00:00;;2,470;2,470;
17.5. 01:00:00;;1,370;1,370;
17.5. 02:00:00;;2,060;2,060;
17.5. 03:00:00;;1,290;1,290;
17.5. 04:00:00;;1,320;1,320;
17.5. 05:00:00;;1,020;1,020;
17.5. 06:00:00;;1,120;1,120;
17.5. 07:00:00;1,310;;1,310;
17.5. 08:00:00;1,440;;1,440;
17.5. 09:00:00;0,870;;0,870;
17.5. 10:00:00;1,330;;1,330;
17.5. 11:00:00;1,310;;1,310;
17.5. 12:00:00;1,060;;1,060;
17.5. 13:00:00;1,380;;1,380;
17.5. 14:00:00;0,810;;0,810;
17.5. 15:00:00;0,960;;0,960;
17.5. 16:00:00;0,950;;0,950;
17.5. 17:00:00;0,750;;0,750;
17.5. 18:00:00;1,100;;1,100;
17.5. 19:00:00;2,010;;2,010;
17.5. 20:00:00;1,400;;1,400;
17.5. 21:00:00;1,190;;1,190;
17.5. 22:00:00;;1,670;1,670;
17.5. 23:00:00;;2,230;2,230;
18.5. 00:00:00;;2,750;2,750;
18.5. 01:00:00;;2,440;2,440;
18.5. 02:00:00;;1,940;1,940;
18.5. 03:00:00;;1,900;1,900;
18.5. 04:00:00;;1,860;1,860;
18.5. 05:00:00;;2,280;2,280;
18.5. 06:00:00;;1,570;1,570;
18.5. 07:00:00;2,330;;2,330;
18.5. 08:00:00;1,160;;1,160;
18.5. 09:00:00;0,890;;0,890;
18.5. 10:00:00;0,830;;0,830;
18.5. 11:00:00;1,150;;1,150;
18.5. 12:00:00;1,800;;1,800;
18.5. 13:00:00;1,450;;1,450;
18.5. 14:00:00;0,560;;0,560;
18.5. 15:00:00;0,560;;0,560;
