Time period;Average power, day;Average power, night;Average power;Temperature
3.10. 15:00:00;0,970;;0,970;
3.10. 16:00:00;1,660;;1,660;
3.10. 17:00:00;2,690;;2,690;
3.10. 18:00:00;1,620;;1,620;
3.10. 19:00:00;2,930;;2,930;
3.10. 20:00:00;1,530;;1,530;
3.10. 21:00:00;1,180;;1,180;
3.10. 22:00:00;;1,450;1,450;
3.10. 23:00:00;;1,410;1,410;
4.10. 00:00:00;;2,530;2,530;
4.10. 01:00:00;;1,830;1,830;
4.10. 02:00:00;;1,830;1,830;
4.10. 03:00:00;;2,740;2,740;
4.10. 04:00:00;;1,700;1,700;
4.10. 05:00:00;;1,470;1,470;
4.10. 06:00:00;;1,590;1,590;
4.10. 07:00:00;1,440;;1,440;
4.10. 08:00:00;1,810;;1,810;
4.10. 09:00:00;1,470;;1,470;
4.10. 10:00:00;0,970;;0,970;
4.10. 11:00:00;0,950;;0,950;
4.10. 12:00:00;1,480;;1,480;
4.10. 13:00:00;1,720;;1,720;
4.10. 14:00:00;1,540;;1,540;
4.10. 15:00:00;1,010;;1,010;
4.10. 16:00:00;0,830;;0,830;
4.10. 17:00:00;1,580;;1,580;
4.10. 18:00:00;1,950;;1,950;
4.10. 19:00:00;2,350;;2,350;
4.10. 20:00:00;1,360;;1,360;
4.10. 21:00:00;1,280;;1,280;
4.10. 22:00:00;;1,030;1,030;
4.10. 23:00:00;;1,420;1,420;
5.10. 00:00:00;;3,390;3,390;
5.10. 01:00:00;;2,160;2,160;
5.10. 02:00:00;;2,440;2,440;
5.10. 03:00:00;;1,930;1,930;
5.10. 04:00:00;;2,180;2,180;
5.10. 05:00:00;;3,080;3,080;
5.10. 06:00:00;;1,830;1,830;
5.10. 07:00:00;1,680;;1,680;
5.10. 08:00:00;1,480;;1,480;
5.10. 09:00:00;1,200;;1,200;
5.10. 10:00:00;1,330;;1,330;
5.10. 11:00:00;0,780;;0,780;
5.10. 12:00:00;0,820;;0,820;
5.10. 13:00:00;0,900;;0,900;
5.10. 14:00:00;1,250;;1,250;
5.10. 15:00:00;1,800;;1,800;
5.10. 16:00:00;1,430;;1,430;
5.10. 17:00:00;1,370;;1,370;
5.10. 18:00:00;1,080;;1,080;
5.10. 19:00:00;1,020;;1,020;
5.10. 20:00:00;1,580;;1,580;
5.10. 21:00:00;1,240;;1,240;
5.10. 22:00:00;;0,880;0,880;
5.10. 23:00:00;;1,240;1,240;
6.10. 00:00:00;;2,630;2,630;
6.10. 01:00:00;;1,010;1,010;
6.10. 02:00:00;;1,460;1,460;
6.10. 03:00:00;;1,400;1,400;
6.10. 04:00:00;;1,430;1,430;
6.10. 05:00:00;;1,440;1,440;
6.10. 06:00:00;;1,100;1,100;
6.10. 07:00:00;2,330;;2,330;
6.10. 08:00:00;2,220;;2,220;
6.10. 09:00:00;1,060;;1,060;
6.10. 10:00:00;0,720;;0,720;
6.10. 11:00:00;0,710;;0,710;
6.10. 12:00:00;0,970;;0,970;
6.10. 13:00:00;1,160;;1,160;
6.10. 14:00:00;0,570;;0,570;
6.10. 15:00:00;0,590;;0,590;
6.10. 16:00:00;1,370;;1,370;
6.10. 17:00:00;1,200;;1,200;
6.10. 18:00:00;1,300;;1,300;
6.10. 19:00:00;1,720;;1,720;
6.10. 20:00:00;1,110;;1,110;
6.10. 21:00:00;0,970;;0,970;
6.10. 22:00:00;;0,890;0,890;
6.10. 23:00:00;;1,250;1,250;
7.10. 00:00:00;;2,980;2,980;
7.10. 01:00:00;;1,340;1,340;
7.10. 02:00:00;;0,820;0,820;
7.10. 03:00:00;;1,250;1,250;
7.10. 04:00:00;;1,280;1,280;
7.10. 05:00:00;;1,450;1,450;
7.10. 06:00:00;;1,890;1,890;
7.10. 07:00:00;1,760;;1,760;
7.10. 08:00:00;0,970;;0,970;
7.10. 09:00:00;1,070;;1,070;
7.10. 10:00:00;2,050;;2,050;
7.10. 11:00:00;2,700;;2,700;
7.10. 12:00:00;2,750;;2,750;
7.10. 13:00:00;1,060;;1,060;
7.10. 14:00:00;1,000;;1,000;
7.10. 15:00:00;0,720;;0,720;
7.10. 16:00:00;0,540;;0,540;
7.10. 17:00:00;2,410;;2,410;
7.10. 18:00:00;4,440;;4,440;
7.10. 19:00:00;5,800;;5,800;
7.10. 20:00:00;2,730;;2,730;
7.10. 21:00:00;1,300;;1,300;
7.10. 22:00:00;;1,450;1,450;
7.10. 23:00:00;;1,860;1,860;
8.10. 00:00:00;;2,980;2,980;
8.10. 01:00:00;;1,960;1,960;
8.10. 02:00:00;;2,230;2,230;
8.10. 03:00:00;;2,540;2,540;
8.10. 04:00:00;;3,440;3,440;
8.10. 05:00:00;;3,310;3,310;
8.10. 06:00:00;;3,310;3,310;
8.10. 07:00:00;3,270;;3,270;
8.10. 08:00:00;2,320;;2,320;
8.10. 09:00:00;1,920;;1,920;
8.10. 10:00:00;1,030;;1,030;
8.10. 11:00:00;0,880;;0,880;
8.10. 12:00:00;0,920;;0,920;
8.10. 13:00:00;1,320;;1,320;
8.10. 14:00:00;1,480;;1,480;
8.10. 15:00:00;1,090;;1,090;
8.10. 16:00:00;1,050;;1,050;
8.10. 17:00:00;1,490;;1,490;
8.10. 18:00:00;2,470;;2,470;
8.10. 19:00:00;2,430;;2,430;
8.10. 20:00:00;1,250;;1,250;
8.10. 21:00:00;1,230;;1,230;
8.10. 22:00:00;;0,960;0,960;
8.10. 23:00:00;;1,580;1,580;
9.10. 00:00:00;;3,560;3,560;
9.10. 01:00:00;;1,770;1,770;
9.10. 02:00:00;;2,400;2,400;
9.10. 03:00:00;;2,260;2,260;
9.10. 04:00:00;;1,930;1,930;
9.10. 05:00:00;;1,820;1,820;
9.10. 06:00:00;;2,320;2,320;
9.10. 07:00:00;2,660;;2,660;
9.10. 08:00:00;1,140;;1,140;
9.10. 09:00:00;0,750;;0,750;
9.10. 10:00:00;0,760;;0,760;
9.10. 11:00:00;0,730;;0,730;
9.10. 12:00:00;0,750;;0,750;
9.10. 13:00:00;0,810;;0,810;
9.10. 14:00:00;0,860;;0,860;
9.10. 15:00:00;1,480;;1,480;
9.10. 16:00:00;0,930;;0,930;
9.10. 17:00:00;1,660;;1,660;
9.10. 18:00:00;1,600;;1,600;
9.10. 19:00:00;0,920;;0,920;
9.10. 20:00:00;0,970;;0,970;
9.10. 21:00:00;1,040;;1,040;
9.10. 22:00:00;;1,380;1,380;
9.10. 23:00:00;;1,660;1,660;
10.10. 00:00:00;;2,910;2,910;
10.10. 01:00:00;;1,670;1,670;
10.10. 02:00:00;;1,640;1,640;
10.10. 03:00:00;;2,290;2,290;
10.10. 04:00:00;;1,720;1,720;
10.10. 05:00:00;;0,960;0,960;
10.10. 06:00:00;;0,890;0,890;
10.10. 07:00:00;1,870;;1,870;
10.10. 08:00:00;2,110;;2,110;
10.10. 09:00:00;0,450;;0,450;
10.10. 10:00:00;0,370;;0,370;
10.10. 11:00:00;0,680;;0,680;
10.10. 12:00:00;1,040;;1,040;
10.10. 13:00:00;0,600;;0,600;
10.10. 14:00:00;0,530;;0,530;
10.10. 15:00:00;0,620;;0,620;
10.10. 16:00:00;0,940;;0,940;
10.10. 17:00:00;0,820;;0,820;
10.10. 18:00:00;2,670;;2,670;
10.10. 19:00:00;1,750;;1,750;
10.10. 20:00:00;1,410;;1,410;
10.10. 21:00:00;0,790;;0,790;
10.10. 22:00:00;;0,750;0,750;
10.10. 23:00:00;;0,910;0,910;
11.10. 00:00:00;;2,010;2,010;
11.10. 01:00:00;;0,880;0,880;
11.10. 02:00:00;;1,270;1,270;
11.10. 03:00:00;;0,720;0,720;
11.10. 04:00:00;;1,130;1,130;
11.10. 05:00:00;;0,810;0,810;
11.10. 06:00:00;;0,930;0,930;
11.10. 07:00:00;1,320;;1,320;
11.10. 08:00:00;1,820;;1,820;
11.10. 09:00:00;1,230;;1,230;
11.10. 10:00:00;1,840;;1,840;
11.10. 11:00:00;1,780;;1,780;
11.10. 12:00:00;0,990;;0,990;
11.10. 13:00:00;0,610;;0,610;
11.10. 14:00:00;0,800;;0,800;
11.10. 15:00:00;1,440;;1,440;
11.10. 16:00:00;1,010;;1,010;
11.10. 17:00:00;1,320;;1,320;
11.10. 18:00:00;0,710;;0,710;
11.10. 19:00:00;0,790;;0,790;
11.10. 20:00:00;1,090;;1,090;
11.10. 21:00:00;1,080;;1,080;
11.10. 22:00:00;;1,040;1,040;
11.10. 23:00:00;;1,690;1,690;
12.10. 00:00:00;;2,700;2,700;
12.10. 01:00:00;;2,280;2,280;
12.10. 02:00:00;;2,270;2,270;
12.10. 03:00:00;;1,300;1,300;
12.10. 04:00:00;;1,170;1,170;
12.10. 05:00:00;;0,740;0,740;
12.10. 06:00:00;;1,520;1,520;
12.10. 07:00:00;2,240;;2,240;
12.10. 08:00:00;1,600;;1,600;
12.10. 09:00:00;0,630;;0,630;
12.10. 10:00:00;0,640;;0,640;
12.10. 11:00:00;0,640;;0,640;
12.10. 12:00:00;0,670;;0,670;
12.10. 13:00:00;0,920;;0,920;
12.10. 14:00:00;1,270;;1,270;
12.10. 15:00:00;0,740;;0,740;
12.10. 16:00:00;0,690;;0,690;
12.10. 17:00:00;0,820;;0,820;
12.10. 18:00:00;0,700;;0,700;
12.10. 19:00:00;1,590;;1,590;
12.10. 20:00:00;1,150;;1,150;
12.10. 21:00:00;1,500;;1,500;
12.10. 22:00:00;;0,670;0,670;
12.10. 23:00:00;;1,320;1,320;
13.10. 00:00:00;;2,560;2,560;
13.10. 01:00:00;;0,970;0,970;
13.10. 02:00:00;;0,700;0,700;
13.10. 03:00:00;;0,670;0,670;
13.10. 04:00:00;;0,660;0,660;
13.10. 05:00:00;;0,640;0,640;
13.10. 06:00:00;;0,700;0,700;
13.10. 07:00:00;1,040;;1,040;
13.10. 08:00:00;1,470;;1,470;
13.10. 09:00:00;1,010;;1,010;
13.10. 10:00:00;0,530;;0,530;
13.10. 11:00:00;0,520;;0,520;
13.10. 12:00:00;0,520;;0,520;
13.10. 13:00:00;0,510;;0,510;
13.10. 14:00:00;0,500;;0,500;
13.10. 15:00:00;0,510;;0,510;
13.10. 16:00:00;0,580;;0,580;
13.10. 17:00:00;1,130;;1,130;
13.10. 18:00:00;0,550;;0,550;
13.10. 19:00:00;0,800;;0,800;
13.10. 20:00:00;1,190;;1,190;
13.10. 21:00:00;1,130;;1,130;
13.10. 22:00:00;;0,580;0,580;
13.10. 23:00:00;;0,590;0,590;
14.10. 00:00:00;;1,780;1,780;
14.10. 01:00:00;;0,590;0,590;
14.10. 02:00:00;;1,200;1,200;
14.10. 03:00:00;;1,170;1,170;
14.10. 04:00:00;;0,600;0,600;
14.10. 05:00:00;;0,590;0,590;
14.10. 06:00:00;;0,600;0,600;
14.10. 07:00:00;0,580;;0,580;
14.10. 08:00:00;0,540;;0,540;
14.10. 09:00:00;0,550;;0,550;
14.10. 10:00:00;0,940;;0,940;
14.10. 11:00:00;0,830;;0,830;
14.10. 12:00:00;0,500;;0,500;
14.10. 13:00:00;0,480;;0,480;
14.10. 14:00:00;0,450;;0,450;
14.10. 15:00:00;0,440;;0,440;
14.10. 16:00:00;0,450;;0,450;
14.10. 17:00:00;0,480;;0,480;
14.10. 18:00:00;0,490;;0,490;
14.10. 19:00:00;0,860;;0,860;
14.10. 20:00:00;1,170;;1,170;
14.10. 21:00:00;1,540;;1,540;
14.10. 22:00:00;;0,760;0,760;
14.10. 23:00:00;;0,580;0,580;
15.10. 00:00:00;;1,700;1,700;
15.10. 01:00:00;;0,590;0,590;
15.10. 02:00:00;;0,570;0,570;
15.10. 03:00:00;;0,800;0,800;
15.10. 04:00:00;;0,810;0,810;
15.10. 05:00:00;;0,590;0,590;
15.10. 06:00:00;;0,730;0,730;
15.10. 07:00:00;1,180;;1,180;
15.10. 08:00:00;0,540;;0,540;
15.10. 09:00:00;0,540;;0,540;
15.10. 10:00:00;0,540;;0,540;
15.10. 11:00:00;0,520;;0,520;
15.10. 12:00:00;0,510;;0,510;
15.10. 13:00:00;0,480;;0,480;
15.10. 14:00:00;0,490;;0,490;
15.10. 15:00:00;0,460;;0,460;
15.10. 16:00:00;1,080;;1,080;
15.10. 17:00:00;0,580;;0,580;
15.10. 18:00:00;0,520;;0,520;
15.10. 19:00:00;0,560;;0,560;
15.10. 20:00:00;0,960;;0,960;
15.10. 21:00:00;1,200;;1,200;
15.10. 22:00:00;;0,960;0,960;
15.10. 23:00:00;;0,570;0,570;
16.10. 00:00:00;;1,760;1,760;
16.10. 01:00:00;;0,600;0,600;
16.10. 02:00:00;;1,130;1,130;
16.10. 03:00:00;;1,240;1,240;
16.10. 04:00:00;;0,610;0,610;
16.10. 05:00:00;;0,610;0,610;
16.10. 06:00:00;;0,620;0,620;
16.10. 07:00:00;0,600;;0,600;
16.10. 08:00:00;0,570;;0,570;
16.10. 09:00:00;0,570;;0,570;
16.10. 10:00:00;0,890;;0,890;
16.10. 11:00:00;0,980;;0,980;
16.10. 12:00:00;0,570;;0,570;
16.10. 13:00:00;0,550;;0,550;
16.10. 14:00:00;0,560;;0,560;
16.10. 15:00:00;0,560;;0,560;
16.10. 16:00:00;0,540;;0,540;
16.10. 17:00:00;0,890;;0,890;
16.10. 18:00:00;1,540;;1,540;
16.10. 19:00:00;1,480;;1,480;
16.10. 20:00:00;0,620;;0,620;
16.10. 21:00:00;0,610;;0,610;
16.10. 22:00:00;;0,660;0,660;
16.10. 23:00:00;;0,660;0,660;
17.10. 00:00:00;;2,170;2,170;
17.10. 01:00:00;;0,710;0,710;
17.10. 02:00:00;;1,230;1,230;
17.10. 03:00:00;;1,410;1,410;
17.10. 04:00:00;;0,710;0,710;
17.10. 05:00:00;;0,690;0,690;
17.10. 06:00:00;;0,690;0,690;
17.10. 07:00:00;0,670;;0,670;
17.10. 08:00:00;0,620;;0,620;
17.10. 09:00:00;1,080;;1,080;
17.10. 10:00:00;0,860;;0,860;
17.10. 11:00:00;0,560;;0,560;
17.10. 12:00:00;1,170;;1,170;
17.10. 13:00:00;1,150;;1,150;
17.10. 14:00:00;0,770;;0,770;
17.10. 15:00:00;0,540;;0,540;
17.10. 16:00:00;1,030;;1,030;
17.10. 17:00:00;0,800;;0,800;
17.10. 18:00:00;0,580;;0,580;
17.10. 19:00:00;0,620;;0,620;
17.10. 20:00:00;0,590;;0,590;
17.10. 21:00:00;0,620;;0,620;
17.10. 22:00:00;;0,600;0,600;
17.10. 23:00:00;;0,780;0,780;
18.10. 00:00:00;;2,720;2,720;
18.10. 01:00:00;;0,610;0,610;
18.10. 02:00:00;;0,660;0,660;
18.10. 03:00:00;;0,980;0,980;
18.10. 04:00:00;;0,600;0,600;
18.10. 05:00:00;;0,610;0,610;
18.10. 06:00:00;;0,600;0,600;
18.10. 07:00:00;1,600;;1,600;
18.10. 08:00:00;1,500;;1,500;
18.10. 09:00:00;0,780;;0,780;
18.10. 10:00:00;0,550;;0,550;
18.10. 11:00:00;0,540;;0,540;
18.10. 12:00:00;0,530;;0,530;
18.10. 13:00:00;0,550;;0,550;
18.10. 14:00:00;0,550;;0,550;
18.10. 15:00:00;1,170;;1,170;
18.10. 16:00:00;0,650;;0,650;
18.10. 17:00:00;0,560;;0,560;
18.10. 18:00:00;0,620;;0,620;
18.10. 19:00:00;0,670;;0,670;
18.10. 20:00:00;0,710;;0,710;
18.10. 21:00:00;0,710;;0,710;
18.10. 22:00:00;;0,880;0,880;
18.10. 23:00:00;;1,310;1,310;
19.10. 00:00:00;;2,230;2,230;
19.10. 01:00:00;;0,730;0,730;
19.10. 02:00:00;;0,800;0,800;
19.10. 03:00:00;;1,740;1,740;
19.10. 04:00:00;;1,360;1,360;
19.10. 05:00:00;;1,180;1,180;
19.10. 06:00:00;;1,270;1,270;
19.10. 07:00:00;0,780;;0,780;
19.10. 08:00:00;0,740;;0,740;
19.10. 09:00:00;0,730;;0,730;
19.10. 10:00:00;0,740;;0,740;
19.10. 11:00:00;0,920;;0,920;
19.10. 12:00:00;1,350;;1,350;
19.10. 13:00:00;0,680;;0,680;
19.10. 14:00:00;0,930;;0,930;
19.10. 15:00:00;2,770;;2,770;
19.10. 16:00:00;1,990;;1,990;
19.10. 17:00:00;1,800;;1,800;
19.10. 18:00:00;2,760;;2,760;
19.10. 19:00:00;3,970;;3,970;
19.10. 20:00:00;3,250;;3,250;
19.10. 21:00:00;2,280;;2,280;
19.10. 22:00:00;;2,350;2,350;
19.10. 23:00:00;;2,960;2,960;
20.10. 00:00:00;;3,440;3,440;
20.10. 01:00:00;;1,060;1,060;
20.10. 02:00:00;;1,050;1,050;
20.10. 03:00:00;;1,540;1,540;
20.10. 04:00:00;;1,680;1,680;
20.10. 05:00:00;;1,250;1,250;
20.10. 06:00:00;;1,080;1,080;
20.10. 07:00:00;2,070;;2,070;
20.10. 08:00:00;2,460;;2,460;
20.10. 09:00:00;2,630;;2,630;
20.10. 10:00:00;1,540;;1,540;
20.10. 11:00:00;1,600;;1,600;
20.10. 12:00:00;1,380;;1,380;
20.10. 13:00:00;1,480;;1,480;
20.10. 14:00:00;2,210;;2,210;
20.10. 15:00:00;2,790;;2,790;
20.10. 16:00:00;2,230;;2,230;
20.10. 17:00:00;1,280;;1,280;
20.10. 18:00:00;2,840;;2,840;
20.10. 19:00:00;1,990;;1,990;
20.10. 20:00:00;2,190;;2,190;
20.10. 21:00:00;2,040;;2,040;
20.10. 22:00:00;;1,890;1,890;
20.10. 23:00:00;;0,910;0,910;
21.10. 00:00:00;;2,800;2,800;
21.10. 01:00:00;;2,410;2,410;
21.10. 02:00:00;;1,650;1,650;
21.10. 03:00:00;;0,880;0,880;
21.10. 04:00:00;;0,860;0,860;
21.10. 05:00:00;;0,900;0,900;
21.10. 06:00:00;;1,500;1,500;
21.10. 07:00:00;1,390;;1,390;
21.10. 08:00:00;1,160;;1,160;
21.10. 09:00:00;1,720;;1,720;
21.10. 10:00:00;1,760;;1,760;
21.10. 11:00:00;1,610;;1,610;
21.10. 12:00:00;2,200;;2,200;
21.10. 13:00:00;1,510;;1,510;
21.10. 14:00:00;0,460;;0,460;
21.10. 15:00:00;0,790;;0,790;
21.10. 16:00:00;1,820;;1,820;
21.10. 17:00:00;1,400;;1,400;
21.10. 18:00:00;0,690;;0,690;
21.10. 19:00:00;1,590;;1,590;
21.10. 20:00:00;1,030;;1,030;
21.10. 21:00:00;2,090;;2,090;
21.10. 22:00:00;;2,900;2,900;
21.10. 23:00:00;;1,400;1,400;
22.10. 00:00:00;;3,010;3,010;
22.10. 01:00:00;;1,640;1,640;
22.10. 02:00:00;;1,610;1,610;
22.10. 03:00:00;;1,670;1,670;
22.10. 04:00:00;;0,910;0,910;
22.10. 05:00:00;;0,610;0,610;
22.10. 06:00:00;;0,890;0,890;
22.10. 07:00:00;0,970;;0,970;
22.10. 08:00:00;0,860;;0,860;
22.10. 09:00:00;1,320;;1,320;
22.10. 10:00:00;0,720;;0,720;
22.10. 11:00:00;0,690;;0,690;
22.10. 12:00:00;0,680;;0,680;
22.10. 13:00:00;1,020;;1,020;
22.10. 14:00:00;2,080;;2,080;
22.10. 15:00:00;1,830;;1,830;
22.10. 16:00:00;0,880;;0,880;
22.10. 17:00:00;0,880;;0,880;
22.10. 18:00:00;0,870;;0,870;
22.10. 19:00:00;0,960;;0,960;
22.10. 20:00:00;1,650;;1,650;
22.10. 21:00:00;1,450;;1,450;
22.10. 22:00:00;;1,010;1,010;
22.10. 23:00:00;;0,830;0,830;
23.10. 00:00:00;;2,510;2,510;
23.10. 01:00:00;;2,490;2,490;
23.10. 02:00:00;;2,210;2,210;
23.10. 03:00:00;;1,850;1,850;
23.10. 04:00:00;;1,450;1,450;
23.10. 05:00:00;;1,470;1,470;
23.10. 06:00:00;;2,560;2,560;
23.10. 07:00:00;2,230;;2,230;
23.10. 08:00:00;0,890;;0,890;
23.10. 09:00:00;0,890;;0,890;
23.10. 10:00:00;0,910;;0,910;
23.10. 11:00:00;1,640;;1,640;
23.10. 12:00:00;1,180;;1,180;
23.10. 13:00:00;1,320;;1,320;
23.10. 14:00:00;1,310;;1,310;
23.10. 15:00:00;1,440;;1,440;
23.10. 16:00:00;1,830;;1,830;
23.10. 17:00:00;2,970;;2,970;
23.10. 18:00:00;1,920;;1,920;
23.10. 19:00:00;1,940;;1,940;
23.10. 20:00:00;1,520;;1,520;
23.10. 21:00:00;2,200;;2,200;
23.10. 22:00:00;;1,880;1,880;
23.10. 23:00:00;;0,830;0,830;
24.10. 00:00:00;;2,720;2,720;
24.10. 01:00:00;;1,840;1,840;
24.10. 02:00:00;;2,330;2,330;
24.10. 03:00:00;;3,090;3,090;
24.10. 04:00:00;;2,010;2,010;
24.10. 05:00:00;;0,840;0,840;
24.10. 06:00:00;;1,460;1,460;
24.10. 07:00:00;2,320;;2,320;
24.10. 08:00:00;1,870;;1,870;
24.10. 09:00:00;0,780;;0,780;
24.10. 10:00:00;0,780;;0,780;
24.10. 11:00:00;0,800;;0,800;
24.10. 12:00:00;1,400;;1,400;
24.10. 13:00:00;1,490;;1,490;
24.10. 14:00:00;1,240;;1,240;
24.10. 15:00:00;1,310;;1,310;
24.10. 16:00:00;1,060;;1,060;
24.10. 17:00:00;1,480;;1,480;
24.10. 18:00:00;2,140;;2,140;
24.10. 19:00:00;1,770;;1,770;
24.10. 20:00:00;2,000;;2,000;
24.10. 21:00:00;1,230;;1,230;
24.10. 22:00:00;;1,240;1,240;
24.10. 23:00:00;;1,690;1,690;
25.10. 00:00:00;;3,840;3,840;
25.10. 01:00:00;;2,610;2,610;
25.10. 02:00:00;;2,930;2,930;
25.10. 03:00:00;;2,680;2,680;
25.10. 04:00:00;;2,630;2,630;
25.10. 05:00:00;;1,320;1,320;
25.10. 06:00:00;;1,700;1,700;
25.10. 07:00:00;2,150;;2,150;
25.10. 08:00:00;2,310;;2,310;
25.10. 09:00:00;1,550;;1,550;
25.10. 10:00:00;1,180;;1,180;
25.10. 11:00:00;0,910;;0,910;
25.10. 12:00:00;1,120;;1,120;
25.10. 13:00:00;1,600;;1,600;
25.10. 14:00:00;1,130;;1,130;
25.10. 15:00:00;1,280;;1,280;
25.10. 16:00:00;1,800;;1,800;
25.10. 17:00:00;2,370;;2,370;
25.10. 18:00:00;2,430;;2,430;
25.10. 19:00:00;1,750;;1,750;
25.10. 20:00:00;1,260;;1,260;
25.10. 21:00:00;1,200;;1,200;
25.10. 22:00:00;;1,310;1,310;
25.10. 23:00:00;;1,510;1,510;
26.10. 00:00:00;;3,630;3,630;
26.10. 01:00:00;;2,000;2,000;
26.10. 02:00:00;;1,870;1,870;
26.10. 03:00:00;;1,140;1,140;
26.10. 04:00:00;;2,460;2,460;
26.10. 05:00:00;;1,530;1,530;
26.10. 06:00:00;;1,670;1,670;
26.10. 07:00:00;2,110;;2,110;
26.10. 08:00:00;2,410;;2,410;
26.10. 09:00:00;2,290;;2,290;
26.10. 10:00:00;2,050;;2,050;
26.10. 11:00:00;1,680;;1,680;
26.10. 12:00:00;1,590;;1,590;
26.10. 13:00:00;1,900;;1,900;
26.10. 14:00:00;2,210;;2,210;
26.10. 15:00:00;2,210;;2,210;
26.10. 16:00:00;2,010;;2,010;
26.10. 17:00:00;2,220;;2,220;
26.10. 18:00:00;2,060;;2,060;
26.10. 19:00:00;2,520;;2,520;
26.10. 20:00:00;1,790;;1,790;
26.10. 21:00:00;1,780;;1,780;
26.10. 22:00:00;;1,430;1,430;
26.10. 23:00:00;;1,420;1,420;
27.10. 00:00:00;;4,360;4,360;
27.10. 01:00:00;;2,040;2,040;
27.10. 02:00:00;;1,460;1,460;
27.10. 03:00:00;;2,720;2,720;
27.10. 04:00:00;;2,530;2,530;
27.10. 05:00:00;;2,040;2,040;
27.10. 06:00:00;;1,210;1,210;
27.10. 07:00:00;1,260;;1,260;
27.10. 08:00:00;1,700;;1,700;
27.10. 09:00:00;2,420;;2,420;
27.10. 10:00:00;2,050;;2,050;
27.10. 11:00:00;4,580;;4,580;
27.10. 12:00:00;2,780;;2,780;
27.10. 13:00:00;2,020;;2,020;
27.10. 14:00:00;1,850;;1,850;
27.10. 15:00:00;2,220;;2,220;
27.10. 16:00:00;1,900;;1,900;
27.10. 17:00:00;2,430;;2,430;
27.10. 18:00:00;2,320;;2,320;
27.10. 19:00:00;7,350;;7,350;
27.10. 20:00:00;7,340;;7,340;
27.10. 21:00:00;2,330;;2,330;
27.10. 22:00:00;;1,720;1,720;
27.10. 23:00:00;;1,980;1,980;
28.10. 00:00:00;;3,870;3,870;
28.10. 01:00:00;;2,190;2,190;
28.10. 02:00:00;;2,570;2,570;
28.10. 03:00:00;;2,800;2,800;
28.10. 03:00:00;;2,650;2,650;
28.10. 04:00:00;;1,570;1,570;
28.10. 05:00:00;;1,060;1,060;
28.10. 06:00:00;;1,030;1,030;
28.10. 07:00:00;1,410;;1,410;
28.10. 08:00:00;2,550;;2,550;
28.10. 09:00:00;3,910;;3,910;
28.10. 10:00:00;3,140;;3,140;
28.10. 11:00:00;3,230;;3,230;
28.10. 12:00:00;3,270;;3,270;
28.10. 13:00:00;3,030;;3,030;
28.10. 14:00:00;1,500;;1,500;
28.10. 15:00:00;1,470;;1,470;
28.10. 16:00:00;3,580;;3,580;
28.10. 17:00:00;2,360;;2,360;
28.10. 18:00:00;2,270;;2,270;
28.10. 19:00:00;2,070;;2,070;
28.10. 20:00:00;2,930;;2,930;
28.10. 21:00:00;2,230;;2,230;
28.10. 22:00:00;;2,890;2,890;
28.10. 23:00:00;;4,290;4,290;
29.10. 00:00:00;;3,320;3,320;-3,4
29.10. 01:00:00;;2,620;2,620;
29.10. 02:00:00;;3,940;3,940;
29.10. 03:00:00;;2,480;2,480;
29.10. 04:00:00;;2,550;2,550;
29.10. 05:00:00;;3,780;3,780;
29.10. 06:00:00;;2,450;2,450;
29.10. 07:00:00;3,040;;3,040;
29.10. 08:00:00;3,400;;3,400;
29.10. 09:00:00;3,200;;3,200;
29.10. 10:00:00;3,490;;3,490;
29.10. 11:00:00;2,700;;2,700;
29.10. 12:00:00;1,950;;1,950;
29.10. 13:00:00;1,720;;1,720;
29.10. 14:00:00;2,040;;2,040;
29.10. 15:00:00;2,640;;2,640;
29.10. 16:00:00;3,240;;3,240;
29.10. 17:00:00;2,440;;2,440;
29.10. 18:00:00;2,040;;2,040;
29.10. 19:00:00;2,370;;2,370;
29.10. 20:00:00;2,660;;2,660;
29.10. 21:00:00;2,380;;2,380;
29.10. 22:00:00;;1,660;1,660;
29.10. 23:00:00;;3,900;3,900;
30.10. 00:00:00;;2,590;2,590;0,4
30.10. 01:00:00;;2,350;2,350;
30.10. 02:00:00;;2,380;2,380;
30.10. 03:00:00;;2,450;2,450;
30.10. 04:00:00;;2,310;2,310;
30.10. 05:00:00;;1,750;1,750;
30.10. 06:00:00;;2,200;2,200;
30.10. 07:00:00;2,020;;2,020;
30.10. 08:00:00;1,960;;1,960;
30.10. 09:00:00;1,520;;1,520;
30.10. 10:00:00;1,190;;1,190;
30.10. 11:00:00;1,170;;1,170;
30.10. 12:00:00;1,680;;1,680;
30.10. 13:00:00;2,220;;2,220;
30.10. 14:00:00;2,040;;2,040;
30.10. 15:00:00;2,150;;2,150;
30.10. 16:00:00;2,250;;2,250;
30.10. 17:00:00;2,820;;2,820;
30.10. 18:00:00;1,590;;1,590;
30.10. 19:00:00;1,490;;1,490;
30.10. 20:00:00;1,520;;1,520;
30.10. 21:00:00;1,970;;1,970;
30.10. 22:00:00;;1,700;1,700;
30.10. 23:00:00;;5,160;5,160;
31.10. 00:00:00;;5,810;5,810;6,1
31.10. 01:00:00;;5,720;5,720;
31.10. 02:00:00;;5,210;5,210;
31.10. 03:00:00;;2,690;2,690;
31.10. 04:00:00;;0,880;0,880;
31.10. 05:00:00;;1,440;1,440;
31.10. 06:00:00;;1,990;1,990;
