Time period;Average power, day;Average power, night;Average power;Temperature
15.10. 20:00:00;0,910;;0,910;
15.10. 21:00:00;0,910;;0,910;
15.10. 22:00:00;;1,140;1,140;
15.10. 23:00:00;;1,080;1,080;
16.10. 00:00:00;;0,900;0,900;
16.10. 01:00:00;;1,200;1,200;
16.10. 02:00:00;;1,890;1,890;
16.10. 03:00:00;;2,960;2,960;
16.10. 04:00:00;;2,350;2,350;
16.10. 05:00:00;;2,160;2,160;
16.10. 06:00:00;;1,360;1,360;
16.10. 07:00:00;0,980;;0,980;
16.10. 08:00:00;1,090;;1,090;
16.10. 09:00:00;1,230;;1,230;
16.10. 10:00:00;0,960;;0,960;
16.10. 11:00:00;1,050;;1,050;
16.10. 12:00:00;1,230;;1,230;
16.10. 13:00:00;0,880;;0,880;
16.10. 14:00:00;3,310;;3,310;
16.10. 15:00:00;5,370;;5,370;
16.10. 16:00:00;4,830;;4,830;
16.10. 17:00:00;3,390;;3,390;
16.10. 18:00:00;2,070;;2,070;
16.10. 19:00:00;1,460;;1,460;
16.10. 20:00:00;1,380;;1,380;
16.10. 21:00:00;1,510;;1,510;
16.10. 22:00:00;;2,000;2,000;
16.10. 23:00:00;;1,510;1,510;
17.10. 00:00:00;;1,370;1,370;
17.10. 01:00:00;;1,280;1,280;
17.10. 02:00:00;;2,040;2,040;
17.10. 03:00:00;;3,040;3,040;
17.10. 04:00:00;;2,830;2,830;
17.10. 05:00:00;;2,660;2,660;
17.10. 06:00:00;;1,570;1,570;
17.10. 07:00:00;1,090;;1,090;
17.10. 08:00:00;1,660;;1,660;
17.10. 09:00:00;1,250;;1,250;
17.10. 10:00:00;1,850;;1,850;
17.10. 11:00:00;1,780;;1,780;
17.10. 12:00:00;1,800;;1,800;
17.10. 13:00:00;1,340;;1,340;
17.10. 14:00:00;1,440;;1,440;
17.10. 15:00:00;1,270;;1,270;
17.10. 16:00:00;1,840;;1,840;
17.10. 17:00:00;1,590;;1,590;
17.10. 18:00:00;1,320;;1,320;
17.10. 19:00:00;1,010;;1,010;
17.10. 20:00:00;0,930;;0,930;
17.10. 21:00:00;1,000;;1,000;
17.10. 22:00:00;;1,290;1,290;
17.10. 23:00:00;;0,790;0,790;
18.10. 00:00:00;;0,970;0,970;
18.10. 01:00:00;;0,670;0,670;
18.10. 02:00:00;;2,690;2,690;
18.10. 03:00:00;;5,870;5,870;
18.10. 04:00:00;;2,250;2,250;
18.10. 05:00:00;;2,190;2,190;
18.10. 06:00:00;;1,440;1,440;
18.10. 07:00:00;0,730;;0,730;
18.10. 08:00:00;1,180;;1,180;
18.10. 09:00:00;1,380;;1,380;
18.10. 10:00:00;1,290;;1,290;
18.10. 11:00:00;1,920;;1,920;
18.10. 12:00:00;1,320;;1,320;
18.10. 13:00:00;0,810;;0,810;
18.10. 14:00:00;0,940;;0,940;
18.10. 15:00:00;0,940;;0,940;
18.10. 16:00:00;1,590;;1,590;
18.10. 17:00:00;2,230;;2,230;
18.10. 18:00:00;1,410;;1,410;
18.10. 19:00:00;2,400;;2,400;
18.10. 20:00:00;1,630;;1,630;
18.10. 21:00:00;1,720;;1,720;
18.10. 22:00:00;;1,610;1,610;
18.10. 23:00:00;;1,110;1,110;
19.10. 00:00:00;;1,110;1,110;
19.10. 01:00:00;;1,390;1,390;
19.10. 02:00:00;;3,210;3,210;
19.10. 03:00:00;;6,060;6,060;
19.10. 04:00:00;;3,760;3,760;
19.10. 05:00:00;;2,340;2,340;
19.10. 06:00:00;;1,750;1,750;
19.10. 07:00:00;2,000;;2,000;
19.10. 08:00:00;1,560;;1,560;
19.10. 09:00:00;1,170;;1,170;
19.10. 10:00:00;1,640;;1,640;
19.10. 11:00:00;2,150;;2,150;
19.10. 12:00:00;1,150;;1,150;
19.10. 13:00:00;1,890;;1,890;
19.10. 14:00:00;1,780;;1,780;
19.10. 15:00:00;2,950;;2,950;
19.10. 16:00:00;2,290;;2,290;
19.10. 17:00:00;2,170;;2,170;
19.10. 18:00:00;1,610;;1,610;
19.10. 19:00:00;1,650;;1,650;
19.10. 20:00:00;1,950;;1,950;
19.10. 21:00:00;1,730;;1,730;
19.10. 22:00:00;;1,510;1,510;
19.10. 23:00:00;;1,180;1,180;
20.10. 00:00:00;;1,260;1,260;
20.10. 01:00:00;;1,230;1,230;
20.10. 02:00:00;;3,250;3,250;
20.10. 03:00:00;;5,300;5,300;
20.10. 04:00:00;;2,370;2,370;
20.10. 05:00:00;;2,100;2,100;
20.10. 06:00:00;;1,820;1,820;
20.10. 07:00:00;1,570;;1,570;
20.10. 08:00:00;1,630;;1,630;
20.10. 09:00:00;1,370;;1,370;
20.10. 10:00:00;1,170;;1,170;
20.10. 11:00:00;1,020;;1,020;
20.10. 12:00:00;0,970;;0,970;
20.10. 13:00:00;1,290;;1,290;
20.10. 14:00:00;1,220;;1,220;
20.10. 15:00:00;1,650;;1,650;
20.10. 16:00:00;1,730;;1,730;
20.10. 17:00:00;1,190;;1,190;
20.10. 18:00:00;1,440;;1,440;
20.10. 19:00:00;2,160;;2,160;
20.10. 20:00:00;2,680;;2,680;
20.10. 21:00:00;1,610;;1,610;
20.10. 22:00:00;;1,250;1,250;
20.10. 23:00:00;;1,290;1,290;
21.10. 00:00:00;;1,470;1,470;
21.10. 01:00:00;;1,160;1,160;
21.10. 02:00:00;;3,310;3,310;
21.10. 03:00:00;;5,930;5,930;
21.10. 04:00:00;;2,690;2,690;
21.10. 05:00:00;;2,300;2,300;
21.10. 06:00:00;;2,130;2,130;
21.10. 07:00:00;1,610;;1,610;
21.10. 08:00:00;2,160;;2,160;
21.10. 09:00:00;1,620;;1,620;
21.10. 10:00:00;1,500;;1,500;
21.10. 11:00:00;1,930;;1,930;
21.10. 12:00:00;1,510;;1,510;
21.10. 13:00:00;1,550;;1,550;
21.10. 14:00:00;1,570;;1,570;
21.10. 15:00:00;1,890;;1,890;
21.10. 16:00:00;2,070;;2,070;
21.10. 17:00:00;1,860;;1,860;
21.10. 18:00:00;1,810;;1,810;
21.10. 19:00:00;2,290;;2,290;
21.10. 20:00:00;1,910;;1,910;
21.10. 21:00:00;1,330;;1,330;
21.10. 22:00:00;;1,970;1,970;
21.10. 23:00:00;;1,540;1,540;
22.10. 00:00:00;;0,960;0,960;
22.10. 01:00:00;;1,090;1,090;
22.10. 02:00:00;;3,140;3,140;
22.10. 03:00:00;;4,380;4,380;
22.10. 04:00:00;;2,160;2,160;
22.10. 05:00:00;;2,050;2,050;
22.10. 06:00:00;;1,440;1,440;
22.10. 07:00:00;1,440;;1,440;
22.10. 08:00:00;1,390;;1,390;
22.10. 09:00:00;1,260;;1,260;
22.10. 10:00:00;1,130;;1,130;
22.10. 11:00:00;1,330;;1,330;
22.10. 12:00:00;1,860;;1,860;
22.10. 13:00:00;1,810;;1,810;
22.10. 14:00:00;3,140;;3,140;
22.10. 15:00:00;2,180;;2,180;
22.10. 16:00:00;1,480;;1,480;
22.10. 17:00:00;1,510;;1,510;
22.10. 18:00:00;1,360;;1,360;
22.10. 19:00:00;1,150;;1,150;
22.10. 20:00:00;1,440;;1,440;
22.10. 21:00:00;1,280;;1,280;
22.10. 22:00:00;;1,010;1,010;
22.10. 23:00:00;;0,920;0,920;
23.10. 00:00:00;;1,190;1,190;
23.10. 01:00:00;;0,860;0,860;
23.10. 02:00:00;;2,430;2,430;
23.10. 03:00:00;;5,400;5,400;
23.10. 04:00:00;;2,280;2,280;
23.10. 05:00:00;;1,640;1,640;
23.10. 06:00:00;;1,500;1,500;
23.10. 07:00:00;1,240;;1,240;
23.10. 08:00:00;1,490;;1,490;
23.10. 09:00:00;1,490;;1,490;
23.10. 10:00:00;1,490;;1,490;
23.10. 11:00:00;1,340;;1,340;
23.10. 12:00:00;2,230;;2,230;
23.10. 13:00:00;1,960;;1,960;
23.10. 14:00:00;1,380;;1,380;
23.10. 15:00:00;1,780;;1,780;
23.10. 16:00:00;2,280;;2,280;
23.10. 17:00:00;1,520;;1,520;
23.10. 18:00:00;1,450;;1,450;
23.10. 19:00:00;1,700;;1,700;
23.10. 20:00:00;1,230;;1,230;
23.10. 21:00:00;1,360;;1,360;
23.10. 22:00:00;;1,340;1,340;
23.10. 23:00:00;;1,180;1,180;
24.10. 00:00:00;;1,160;1,160;
24.10. 01:00:00;;1,270;1,270;
24.10. 02:00:00;;3,080;3,080;
24.10. 03:00:00;;5,160;5,160;
24.10. 04:00:00;;2,060;2,060;
24.10. 05:00:00;;2,300;2,300;
24.10. 06:00:00;;1,710;1,710;
24.10. 07:00:00;1,730;;1,730;
24.10. 08:00:00;1,410;;1,410;
24.10. 09:00:00;1,170;;1,170;
24.10. 10:00:00;1,540;;1,540;
24.10. 11:00:00;1,600;;1,600;
24.10. 12:00:00;1,170;;1,170;
24.10. 13:00:00;1,650;;1,650;
24.10. 14:00:00;1,370;;1,370;
24.10. 15:00:00;1,080;;1,080;
24.10. 16:00:00;1,500;;1,500;
24.10. 17:00:00;1,880;;1,880;
24.10. 18:00:00;2,060;;2,060;
24.10. 19:00:00;1,780;;1,780;
24.10. 20:00:00;1,460;;1,460;
24.10. 21:00:00;1,530;;1,530;
24.10. 22:00:00;;1,710;1,710;
24.10. 23:00:00;;1,230;1,230;
25.10. 00:00:00;;1,220;1,220;
25.10. 01:00:00;;1,450;1,450;
25.10. 02:00:00;;3,150;3,150;
25.10. 03:00:00;;3,880;3,880;
25.10. 03:00:00;;2,730;2,730;
25.10. 04:00:00;;2,660;2,660;
25.10. 05:00:00;;2,860;2,860;
25.10. 06:00:00;;1,860;1,860;
25.10. 07:00:00;1,530;;1,530;
25.10. 08:00:00;1,740;;1,740;
25.10. 09:00:00;1,550;;1,550;
25.10. 10:00:00;1,550;;1,550;
25.10. 11:00:00;1,890;;1,890;
25.10. 12:00:00;1,450;;1,450;
25.10. 13:00:00;1,250;;1,250;
25.10. 14:00:00;1,430;;1,430;
25.10. 15:00:00;1,220;;1,220;
25.10. 16:00:00;1,210;;1,210;
25.10. 17:00:00;1,230;;1,230;
25.10. 18:00:00;2,060;;2,060;
25.10. 19:00:00;1,510;;1,510;
25.10. 20:00:00;1,580;;1,580;
25.10. 21:00:00;1,140;;1,140;
25.10. 22:00:00;;0,930;0,930;
25.10. 23:00:00;;1,390;1,390;
26.10. 00:00:00;;0,920;0,920;10
26.10. 01:00:00;;3,070;3,070;
26.10. 02:00:00;;4,020;4,020;
26.10. 03:00:00;;2,390;2,390;
26.10. 04:00:00;;2,380;2,380;
26.10. 05:00:00;;1,930;1,930;
26.10. 06:00:00;;1,360;1,360;
26.10. 07:00:00;1,130;;1,130;
26.10. 08:00:00;1,140;;1,140;
26.10. 09:00:00;1,160;;1,160;
26.10. 10:00:00;0,970;;0,970;
26.10. 11:00:00;1,840;;1,840;
26.10. 12:00:00;2,020;;2,020;
26.10. 13:00:00;1,170;;1,170;
26.10. 14:00:00;1,320;;1,320;
26.10. 15:00:00;1,700;;1,700;
26.10. 16:00:00;1,700;;1,700;
26.10. 17:00:00;1,170;;1,170;
26.10. 18:00:00;1,230;;1,230;
26.10. 19:00:00;1,290;;1,290;
26.10. 20:00:00;1,190;;1,190;
26.10. 21:00:00;1,000;;1,000;
26.10. 22:00:00;;0,900;0,900;
26.10. 23:00:00;;1,010;1,010;
27.10. 00:00:00;;0,850;0,850;10
27.10. 01:00:00;;2,420;2,420;
27.10. 02:00:00;;4,270;4,270;
27.10. 03:00:00;;1,320;1,320;
27.10. 04:00:00;;2,030;2,030;
27.10. 05:00:00;;1,310;1,310;
27.10. 06:00:00;;1,490;1,490;
27.10. 07:00:00;0,970;;0,970;
27.10. 08:00:00;0,950;;0,950;
27.10. 09:00:00;0,880;;0,880;
27.10. 10:00:00;0,710;;0,710;
27.10. 11:00:00;0,850;;0,850;
27.10. 12:00:00;1,630;;1,630;
27.10. 13:00:00;1,320;;1,320;
27.10. 14:00:00;0,920;;0,920;
27.10. 15:00:00;1,530;;1,530;
27.10. 16:00:00;1,200;;1,200;
27.10. 17:00:00;0,860;;0,860;
27.10. 18:00:00;0,830;;0,830;
27.10. 19:00:00;0,820;;0,820;
27.10. 20:00:00;1,090;;1,090;
27.10. 21:00:00;0,880;;0,880;
27.10. 22:00:00;;0,770;0,770;
27.10. 23:00:00;;0,680;0,680;
28.10. 00:00:00;;0,750;0,750;8,8
28.10. 01:00:00;;2,460;2,460;
28.10. 02:00:00;;3,630;3,630;
28.10. 03:00:00;;1,080;1,080;
28.10. 04:00:00;;1,730;1,730;
28.10. 05:00:00;;0,890;0,890;
28.10. 06:00:00;;1,110;1,110;
28.10. 07:00:00;1,080;;1,080;
28.10. 08:00:00;1,640;;1,640;
28.10. 09:00:00;1,000;;1,000;
28.10. 10:00:00;0,880;;0,880;
28.10. 11:00:00;1,570;;1,570;
28.10. 12:00:00;1,290;;1,290;
28.10. 13:00:00;0,840;;0,840;
28.10. 14:00:00;1,060;;1,060;
28.10. 15:00:00;1,410;;1,410;
28.10. 16:00:00;1,250;;1,250;
28.10. 17:00:00;1,510;;1,510;
28.10. 18:00:00;1,500;;1,500;
28.10. 19:00:00;0,890;;0,890;
28.10. 20:00:00;0,880;;0,880;
28.10. 21:00:00;1,000;;1,000;
28.10. 22:00:00;;0,940;0,940;
28.10. 23:00:00;;0,820;0,820;
29.10. 00:00:00;;0,610;0,610;8,4
29.10. 01:00:00;;2,200;2,200;
29.10. 02:00:00;;3,720;3,720;
29.10. 03:00:00;;1,130;1,130;
29.10. 04:00:00;;1,800;1,800;
29.10. 05:00:00;;0,950;0,950;
29.10. 06:00:00;;1,310;1,310;
29.10. 07:00:00;1,200;;1,200;
29.10. 08:00:00;1,200;;1,200;
29.10. 09:00:00;1,870;;1,870;
29.10. 10:00:00;1,150;;1,150;
29.10. 11:00:00;0,940;;0,940;
29.10. 12:00:00;0,920;;0,920;
29.10. 13:00:00;0,940;;0,940;
29.10. 14:00:00;1,120;;1,120;
29.10. 15:00:00;1,390;;1,390;
29.10. 16:00:00;2,000;;2,000;
29.10. 17:00:00;1,820;;1,820;
29.10. 18:00:00;1,060;;1,060;
29.10. 19:00:00;0,920;;0,920;
29.10. 20:00:00;1,200;;1,200;
29.10. 21:00:00;0,890;;0,890;
29.10. 22:00:00;;0,730;0,730;
29.10. 23:00:00;;0,930;0,930;
30.10. 00:00:00;;0,630;0,630;6,8
30.10. 01:00:00;;2,540;2,540;
30.10. 02:00:00;;3,000;3,000;
30.10. 03:00:00;;1,210;1,210;
30.10. 04:00:00;;1,690;1,690;
30.10. 05:00:00;;1,080;1,080;
30.10. 06:00:00;;1,060;1,060;
30.10. 07:00:00;1,140;;1,140;
30.10. 08:00:00;1,200;;1,200;
30.10. 09:00:00;1,340;;1,340;
30.10. 10:00:00;1,140;;1,140;
30.10. 11:00:00;1,060;;1,060;
30.10. 12:00:00;1,040;;1,040;
30.10. 13:00:00;1,300;;1,300;
30.10. 14:00:00;1,800;;1,800;
30.10. 15:00:00;1,950;;1,950;
30.10. 16:00:00;1,390;;1,390;
30.10. 17:00:00;1,130;;1,130;
30.10. 18:00:00;0,890;;0,890;
30.10. 19:00:00;0,930;;0,930;
30.10. 20:00:00;1,560;;1,560;
30.10. 21:00:00;1,110;;1,110;
30.10. 22:00:00;;1,080;1,080;
30.10. 23:00:00;;1,030;1,030;
31.10. 00:00:00;;1,190;1,190;4
31.10. 01:00:00;;2,930;2,930;
31.10. 02:00:00;;3,550;3,550;
31.10. 03:00:00;;1,210;1,210;
31.10. 04:00:00;;2,170;2,170;
31.10. 05:00:00;;1,630;1,630;
31.10. 06:00:00;;1,460;1,460;
31.10. 07:00:00;1,250;;1,250;
31.10. 08:00:00;1,490;;1,490;
31.10. 09:00:00;1,520;;1,520;
31.10. 10:00:00;2,520;;2,520;
31.10. 11:00:00;1,900;;1,900;
31.10. 12:00:00;1,510;;1,510;
31.10. 13:00:00;0,960;;0,960;
31.10. 14:00:00;0,900;;0,900;
31.10. 15:00:00;1,020;;1,020;
31.10. 16:00:00;1,120;;1,120;
31.10. 17:00:00;0,940;;0,940;
31.10. 18:00:00;0,940;;0,940;
31.10. 19:00:00;1,240;;1,240;
31.10. 20:00:00;1,140;;1,140;
31.10. 21:00:00;1,060;;1,060;
31.10. 22:00:00;;1,090;1,090;
31.10. 23:00:00;;1,260;1,260;
1.11. 00:00:00;;0,930;0,930;7,6
1.11. 01:00:00;;2,900;2,900;
1.11. 02:00:00;;4,400;4,400;
1.11. 03:00:00;;1,320;1,320;
1.11. 04:00:00;;1,920;1,920;
1.11. 05:00:00;;1,910;1,910;
1.11. 06:00:00;;1,330;1,330;
1.11. 07:00:00;0,900;;0,900;
1.11. 08:00:00;1,010;;1,010;
1.11. 09:00:00;1,010;;1,010;
1.11. 10:00:00;0,850;;0,850;
1.11. 11:00:00;0,840;;0,840;
1.11. 12:00:00;0,950;;0,950;
1.11. 13:00:00;0,980;;0,980;
1.11. 14:00:00;1,800;;1,800;
1.11. 15:00:00;1,500;;1,500;
1.11. 16:00:00;1,490;;1,490;
1.11. 17:00:00;1,400;;1,400;
1.11. 18:00:00;1,210;;1,210;
1.11. 19:00:00;1,190;;1,190;
1.11. 20:00:00;1,160;;1,160;
1.11. 21:00:00;1,580;;1,580;
1.11. 22:00:00;;0,970;0,970;
1.11. 23:00:00;;0,880;0,880;
2.11. 00:00:00;;0,900;0,900;7,4
2.11. 01:00:00;;3,020;3,020;
2.11. 02:00:00;;3,640;3,640;
2.11. 03:00:00;;1,620;1,620;
2.11. 04:00:00;;2,100;2,100;
2.11. 05:00:00;;1,370;1,370;
2.11. 06:00:00;;1,650;1,650;
2.11. 07:00:00;1,130;;1,130;
2.11. 08:00:00;1,080;;1,080;
2.11. 09:00:00;1,650;;1,650;
2.11. 10:00:00;1,450;;1,450;
2.11. 11:00:00;1,010;;1,010;
2.11. 12:00:00;2,000;;2,000;
2.11. 13:00:00;1,140;;1,140;
2.11. 14:00:00;1,840;;1,840;
2.11. 15:00:00;1,720;;1,720;
2.11. 16:00:00;1,750;;1,750;
2.11. 17:00:00;1,430;;1,430;
2.11. 18:00:00;1,450;;1,450;
2.11. 19:00:00;1,390;;1,390;
2.11. 20:00:00;1,440;;1,440;
2.11. 21:00:00;1,510;;1,510;
2.11. 22:00:00;;1,170;1,170;
2.11. 23:00:00;;0,860;0,860;
3.11. 00:00:00;;0,850;0,850;9,8
3.11. 01:00:00;;2,850;2,850;
3.11. 02:00:00;;4,880;4,880;
3.11. 03:00:00;;1,660;1,660;
3.11. 04:00:00;;1,880;1,880;
3.11. 05:00:00;;1,020;1,020;
3.11. 06:00:00;;1,280;1,280;
3.11. 07:00:00;1,390;;1,390;
3.11. 08:00:00;1,110;;1,110;
3.11. 09:00:00;0,940;;0,940;
3.11. 10:00:00;0,760;;0,760;
3.11. 11:00:00;0,770;;0,770;
3.11. 12:00:00;1,040;;1,040;
3.11. 13:00:00;0,770;;0,770;
3.11. 14:00:00;2,040;;2,040;
3.11. 15:00:00;2,380;;2,380;
3.11. 16:00:00;1,820;;1,820;
3.11. 17:00:00;1,370;;1,370;
3.11. 18:00:00;1,340;;1,340;
3.11. 19:00:00;1,530;;1,530;
3.11. 20:00:00;1,260;;1,260;
3.11. 21:00:00;1,940;;1,940;
3.11. 22:00:00;;1,300;1,300;
3.11. 23:00:00;;1,080;1,080;
4.11. 00:00:00;;1,040;1,040;5,4
4.11. 01:00:00;;2,890;2,890;
4.11. 02:00:00;;3,660;3,660;
4.11. 03:00:00;;1,370;1,370;
4.11. 04:00:00;;2,190;2,190;
4.11. 05:00:00;;1,620;1,620;
4.11. 06:00:00;;1,220;1,220;
4.11. 07:00:00;1,220;;1,220;
4.11. 08:00:00;1,180;;1,180;
4.11. 09:00:00;1,390;;1,390;
4.11. 10:00:00;1,090;;1,090;
4.11. 11:00:00;1,090;;1,090;
4.11. 12:00:00;0,990;;0,990;
4.11. 13:00:00;1,280;;1,280;
4.11. 14:00:00;1,660;;1,660;
4.11. 15:00:00;1,870;;1,870;
4.11. 16:00:00;1,590;;1,590;
4.11. 17:00:00;1,450;;1,450;
4.11. 18:00:00;1,810;;1,810;
4.11. 19:00:00;1,480;;1,480;
4.11. 20:00:00;1,340;;1,340;
4.11. 21:00:00;1,300;;1,300;
4.11. 22:00:00;;1,130;1,130;
4.11. 23:00:00;;0,930;0,930;
5.11. 00:00:00;;1,220;1,220;6,2
5.11. 01:00:00;;2,940;2,940;
5.11. 02:00:00;;3,560;3,560;
5.11. 03:00:00;;1,570;1,570;
5.11. 04:00:00;;2,350;2,350;
5.11. 05:00:00;;1,580;1,580;
5.11. 06:00:00;;1,240;1,240;
5.11. 07:00:00;1,310;;1,310;
5.11. 08:00:00;1,530;;1,530;
5.11. 09:00:00;1,530;;1,530;
5.11. 10:00:00;1,180;;1,180;
5.11. 11:00:00;1,090;;1,090;
5.11. 12:00:00;1,350;;1,350;
5.11. 13:00:00;1,090;;1,090;
5.11. 14:00:00;1,620;;1,620;
5.11. 15:00:00;1,670;;1,670;
5.11. 16:00:00;1,430;;1,430;
5.11. 17:00:00;1,350;;1,350;
5.11. 18:00:00;1,250;;1,250;
5.11. 19:00:00;1,900;;1,900;
5.11. 20:00:00;1,560;;1,560;
5.11. 21:00:00;1,400;;1,400;
5.11. 22:00:00;;1,440;1,440;
5.11. 23:00:00;;1,020;1,020;
6.11. 00:00:00;;1,220;1,220;8,6
6.11. 01:00:00;;3,030;3,030;
6.11. 02:00:00;;4,850;4,850;
6.11. 03:00:00;;1,980;1,980;
6.11. 04:00:00;;2,520;2,520;
6.11. 05:00:00;;1,730;1,730;
6.11. 06:00:00;;1,510;1,510;
6.11. 07:00:00;1,370;;1,370;
6.11. 08:00:00;1,800;;1,800;
6.11. 09:00:00;1,110;;1,110;
6.11. 10:00:00;1,360;;1,360;
6.11. 11:00:00;1,170;;1,170;
6.11. 12:00:00;1,100;;1,100;
6.11. 13:00:00;1,290;;1,290;
6.11. 14:00:00;2,350;;2,350;
6.11. 15:00:00;1,860;;1,860;
6.11. 16:00:00;1,420;;1,420;
6.11. 17:00:00;0,960;;0,960;
6.11. 18:00:00;0,870;;0,870;
6.11. 19:00:00;1,410;;1,410;
6.11. 20:00:00;1,100;;1,100;
6.11. 21:00:00;0,990;;0,990;
6.11. 22:00:00;;1,180;1,180;
6.11. 23:00:00;;1,070;1,070;
7.11. 00:00:00;;1,420;1,420;7,8
7.11. 01:00:00;;3,160;3,160;
7.11. 02:00:00;;4,440;4,440;
7.11. 03:00:00;;1,700;1,700;
7.11. 04:00:00;;2,220;2,220;
7.11. 05:00:00;;1,810;1,810;
7.11. 06:00:00;;1,100;1,100;
7.11. 07:00:00;1,160;;1,160;
7.11. 08:00:00;2,150;;2,150;
7.11. 09:00:00;0,940;;0,940;
7.11. 10:00:00;0,900;;0,900;
7.11. 11:00:00;0,850;;0,850;
7.11. 12:00:00;1,100;;1,100;
7.11. 13:00:00;1,070;;1,070;
7.11. 14:00:00;1,950;;1,950;
7.11. 15:00:00;1,500;;1,500;
7.11. 16:00:00;1,770;;1,770;
7.11. 17:00:00;3,370;;3,370;
7.11. 18:00:00;1,650;;1,650;
7.11. 19:00:00;0,920;;0,920;
7.11. 20:00:00;1,110;;1,110;
7.11. 21:00:00;1,260;;1,260;
7.11. 22:00:00;;1,020;1,020;
7.11. 23:00:00;;0,920;0,920;
8.11. 00:00:00;;1,190;1,190;2,8
8.11. 01:00:00;;2,940;2,940;
8.11. 02:00:00;;5,130;5,130;
8.11. 03:00:00;;1,540;1,540;
8.11. 04:00:00;;2,070;2,070;
8.11. 05:00:00;;1,710;1,710;
8.11. 06:00:00;;1,720;1,720;
8.11. 07:00:00;1,040;;1,040;
8.11. 08:00:00;1,060;;1,060;
8.11. 09:00:00;1,560;;1,560;
8.11. 10:00:00;1,410;;1,410;
8.11. 11:00:00;1,260;;1,260;
8.11. 12:00:00;3,350;;3,350;
8.11. 13:00:00;1,730;;1,730;
8.11. 14:00:00;2,130;;2,130;
8.11. 15:00:00;1,700;;1,700;
8.11. 16:00:00;1,670;;1,670;
8.11. 17:00:00;1,530;;1,530;
8.11. 18:00:00;2,550;;2,550;
8.11. 19:00:00;3,030;;3,030;
8.11. 20:00:00;1,540;;1,540;
8.11. 21:00:00;2,020;;2,020;
8.11. 22:00:00;;1,560;1,560;
8.11. 23:00:00;;1,550;1,550;
9.11. 00:00:00;;1,250;1,250;3,4
9.11. 01:00:00;;3,150;3,150;
9.11. 02:00:00;;5,610;5,610;
9.11. 03:00:00;;4,640;4,640;
9.11. 04:00:00;;2,490;2,490;
9.11. 05:00:00;;1,750;1,750;
9.11. 06:00:00;;1,700;1,700;
9.11. 07:00:00;1,420;;1,420;
9.11. 08:00:00;1,250;;1,250;
9.11. 09:00:00;1,840;;1,840;
9.11. 10:00:00;1,400;;1,400;
9.11. 11:00:00;1,310;;1,310;
9.11. 12:00:00;1,150;;1,150;
9.11. 13:00:00;1,120;;1,120;
9.11. 14:00:00;1,760;;1,760;
9.11. 15:00:00;1,870;;1,870;
9.11. 16:00:00;1,770;;1,770;
9.11. 17:00:00;1,430;;1,430;
9.11. 18:00:00;1,490;;1,490;
9.11. 19:00:00;1,470;;1,470;
9.11. 20:00:00;1,650;;1,650;
9.11. 21:00:00;1,880;;1,880;
9.11. 22:00:00;;1,150;1,150;
9.11. 23:00:00;;1,120;1,120;
10.11. 00:00:00;;1,280;1,280;-0,1
10.11. 01:00:00;;3,480;3,480;
10.11. 02:00:00;;3,420;3,420;
10.11. 03:00:00;;1,850;1,850;
10.11. 04:00:00;;2,570;2,570;
10.11. 05:00:00;;2,020;2,020;
10.11. 06:00:00;;1,640;1,640;
10.11. 07:00:00;1,640;;1,640;
10.11. 08:00:00;1,890;;1,890;
10.11. 09:00:00;1,350;;1,350;
10.11. 10:00:00;2,350;;2,350;
10.11. 11:00:00;2,370;;2,370;
10.11. 12:00:00;1,430;;1,430;
10.11. 13:00:00;1,400;;1,400;
10.11. 14:00:00;2,140;;2,140;
10.11. 15:00:00;2,220;;2,220;
10.11. 16:00:00;2,130;;2,130;
10.11. 17:00:00;1,710;;1,710;
10.11. 18:00:00;1,770;;1,770;
10.11. 19:00:00;1,620;;1,620;
10.11. 20:00:00;1,470;;1,470;
10.11. 21:00:00;1,690;;1,690;
10.11. 22:00:00;;2,000;2,000;
10.11. 23:00:00;;1,210;1,210;
11.11. 00:00:00;;1,540;1,540;3,4
11.11. 01:00:00;;3,160;3,160;
11.11. 02:00:00;;5,400;5,400;
11.11. 03:00:00;;2,550;2,550;
11.11. 04:00:00;;2,470;2,470;
11.11. 05:00:00;;1,780;1,780;
11.11. 06:00:00;;2,030;2,030;
11.11. 07:00:00;1,350;;1,350;
11.11. 08:00:00;1,430;;1,430;
11.11. 09:00:00;1,550;;1,550;
11.11. 10:00:00;1,270;;1,270;
11.11. 11:00:00;1,360;;1,360;
11.11. 12:00:00;1,950;;1,950;
11.11. 13:00:00;1,860;;1,860;
11.11. 14:00:00;1,660;;1,660;
11.11. 15:00:00;1,940;;1,940;
11.11. 16:00:00;2,090;;2,090;
11.11. 17:00:00;1,440;;1,440;
11.11. 18:00:00;1,010;;1,010;
11.11. 19:00:00;1,520;;1,520;
11.11. 20:00:00;1,540;;1,540;
11.11. 21:00:00;1,690;;1,690;
11.11. 22:00:00;;1,350;1,350;
11.11. 23:00:00;;1,150;1,150;
12.11. 00:00:00;;1,000;1,000;5,3
12.11. 01:00:00;;3,280;3,280;
12.11. 02:00:00;;4,570;4,570;
12.11. 03:00:00;;1,840;1,840;
12.11. 04:00:00;;2,410;2,410;
12.11. 05:00:00;;1,820;1,820;
12.11. 06:00:00;;1,300;1,300;
12.11. 07:00:00;1,960;;1,960;
12.11. 08:00:00;1,420;;1,420;
12.11. 09:00:00;1,350;;1,350;
