Time period;Average power, day;Average power, night;Average power;Temperature
6.10. 12:00:00;1,030;;1,030;
6.10. 13:00:00;1,380;;1,380;
6.10. 14:00:00;1,680;;1,680;
6.10. 15:00:00;1,290;;1,290;
6.10. 16:00:00;1,260;;1,260;
6.10. 17:00:00;1,240;;1,240;
6.10. 18:00:00;0,910;;0,910;
6.10. 19:00:00;1,220;;1,220;
6.10. 20:00:00;1,360;;1,360;
6.10. 21:00:00;1,120;;1,120;
6.10. 22:00:00;;0,970;0,970;
6.10. 23:00:00;;0,860;0,860;
7.10. 00:00:00;;0,840;0,840;
7.10. 01:00:00;;0,680;0,680;
7.10. 02:00:00;;3,330;3,330;
7.10. 03:00:00;;4,050;4,050;
7.10. 04:00:00;;2,300;2,300;
7.10. 05:00:00;;1,220;1,220;
7.10. 06:00:00;;2,300;2,300;
7.10. 07:00:00;1,090;;1,090;
7.10. 08:00:00;1,300;;1,300;
7.10. 09:00:00;0,820;;0,820;
7.10. 10:00:00;0,630;;0,630;
7.10. 11:00:00;0,800;;0,800;
7.10. 12:00:00;0,960;;0,960;
7.10. 13:00:00;0,610;;0,610;
7.10. 14:00:00;0,650;;0,650;
7.10. 15:00:00;1,810;;1,810;
7.10. 16:00:00;1,480;;1,480;
7.10. 17:00:00;1,090;;1,090;
7.10. 18:00:00;2,100;;2,100;
7.10. 19:00:00;2,190;;2,190;
7.10. 20:00:00;1,250;;1,250;
7.10. 21:00:00;1,110;;1,110;
7.10. 22:00:00;;1,280;1,280;
7.10. 23:00:00;;0,720;0,720;
8.10. 00:00:00;;0,700;0,700;
8.10. 01:00:00;;1,010;1,010;
8.10. 02:00:00;;3,170;3,170;
8.10. 03:00:00;;4,790;4,790;
8.10. 04:00:00;;3,120;3,120;
8.10. 05:00:00;;1,160;1,160;
8.10. 06:00:00;;1,310;1,310;
8.10. 07:00:00;1,110;;1,110;
8.10. 08:00:00;1,320;;1,320;
8.10. 09:00:00;0,880;;0,880;
8.10. 10:00:00;0,840;;0,840;
8.10. 11:00:00;1,000;;1,000;
8.10. 12:00:00;0,810;;0,810;
8.10. 13:00:00;1,220;;1,220;
8.10. 14:00:00;1,310;;1,310;
8.10. 15:00:00;1,840;;1,840;
8.10. 16:00:00;2,580;;2,580;
8.10. 17:00:00;1,030;;1,030;
8.10. 18:00:00;1,350;;1,350;
8.10. 19:00:00;1,690;;1,690;
8.10. 20:00:00;0,900;;0,900;
8.10. 21:00:00;1,140;;1,140;
8.10. 22:00:00;;1,250;1,250;
8.10. 23:00:00;;0,790;0,790;
9.10. 00:00:00;;0,740;0,740;
9.10. 01:00:00;;1,070;1,070;
9.10. 02:00:00;;3,150;3,150;
9.10. 03:00:00;;3,760;3,760;
9.10. 04:00:00;;1,690;1,690;
9.10. 05:00:00;;1,500;1,500;
9.10. 06:00:00;;0,950;0,950;
9.10. 07:00:00;1,070;;1,070;
9.10. 08:00:00;1,360;;1,360;
9.10. 09:00:00;0,850;;0,850;
9.10. 10:00:00;0,640;;0,640;
9.10. 11:00:00;1,340;;1,340;
9.10. 12:00:00;1,180;;1,180;
9.10. 13:00:00;1,030;;1,030;
9.10. 14:00:00;1,150;;1,150;
9.10. 15:00:00;1,030;;1,030;
9.10. 16:00:00;1,040;;1,040;
9.10. 17:00:00;2,270;;2,270;
9.10. 18:00:00;2,030;;2,030;
9.10. 19:00:00;2,300;;2,300;
9.10. 20:00:00;0,870;;0,870;
9.10. 21:00:00;1,280;;1,280;
9.10. 22:00:00;;0,970;0,970;
9.10. 23:00:00;;0,730;0,730;
10.10. 00:00:00;;1,030;1,030;
10.10. 01:00:00;;0,710;0,710;
10.10. 02:00:00;;3,020;3,020;
10.10. 03:00:00;;3,740;3,740;
10.10. 04:00:00;;1,330;1,330;
10.10. 05:00:00;;1,440;1,440;
10.10. 06:00:00;;0,840;0,840;
10.10. 07:00:00;1,250;;1,250;
10.10. 08:00:00;1,200;;1,200;
10.10. 09:00:00;0,960;;0,960;
10.10. 10:00:00;1,320;;1,320;
10.10. 11:00:00;2,560;;2,560;
10.10. 12:00:00;1,460;;1,460;
10.10. 13:00:00;1,960;;1,960;
10.10. 14:00:00;3,350;;3,350;
10.10. 15:00:00;1,610;;1,610;
10.10. 16:00:00;0,980;;0,980;
10.10. 17:00:00;0,940;;0,940;
10.10. 18:00:00;1,100;;1,100;
10.10. 19:00:00;0,990;;0,990;
10.10. 20:00:00;1,970;;1,970;
10.10. 21:00:00;2,020;;2,020;
10.10. 22:00:00;;1,010;1,010;
10.10. 23:00:00;;1,050;1,050;
11.10. 00:00:00;;0,740;0,740;
11.10. 01:00:00;;0,890;0,890;
11.10. 02:00:00;;3,040;3,040;
11.10. 03:00:00;;4,190;4,190;
11.10. 04:00:00;;3,980;3,980;
11.10. 05:00:00;;0,880;0,880;
11.10. 06:00:00;;1,650;1,650;
11.10. 07:00:00;1,380;;1,380;
11.10. 08:00:00;1,010;;1,010;
11.10. 09:00:00;0,720;;0,720;
11.10. 10:00:00;0,990;;0,990;
11.10. 11:00:00;0,820;;0,820;
11.10. 12:00:00;0,660;;0,660;
11.10. 13:00:00;1,680;;1,680;
11.10. 14:00:00;1,840;;1,840;
11.10. 15:00:00;1,410;;1,410;
11.10. 16:00:00;1,650;;1,650;
11.10. 17:00:00;1,450;;1,450;
11.10. 18:00:00;1,170;;1,170;
11.10. 19:00:00;1,070;;1,070;
11.10. 20:00:00;1,380;;1,380;
11.10. 21:00:00;1,790;;1,790;
11.10. 22:00:00;;1,450;1,450;
11.10. 23:00:00;;1,020;1,020;
12.10. 00:00:00;;0,960;0,960;
12.10. 01:00:00;;1,140;1,140;
12.10. 02:00:00;;3,150;3,150;
12.10. 03:00:00;;4,720;4,720;
12.10. 04:00:00;;4,650;4,650;
12.10. 05:00:00;;2,640;2,640;
12.10. 06:00:00;;2,790;2,790;
12.10. 07:00:00;1,470;;1,470;
12.10. 08:00:00;1,040;;1,040;
12.10. 09:00:00;0,890;;0,890;
12.10. 10:00:00;1,020;;1,020;
12.10. 11:00:00;0,690;;0,690;
12.10. 12:00:00;0,890;;0,890;
12.10. 13:00:00;0,820;;0,820;
12.10. 14:00:00;0,810;;0,810;
12.10. 15:00:00;1,720;;1,720;
12.10. 16:00:00;1,720;;1,720;
12.10. 17:00:00;0,860;;0,860;
12.10. 18:00:00;1,280;;1,280;
12.10. 19:00:00;1,790;;1,790;
12.10. 20:00:00;2,250;;2,250;
12.10. 21:00:00;1,500;;1,500;
12.10. 22:00:00;;1,170;1,170;
12.10. 23:00:00;;0,930;0,930;
13.10. 00:00:00;;1,260;1,260;
13.10. 01:00:00;;1,080;1,080;
13.10. 02:00:00;;3,220;3,220;
13.10. 03:00:00;;4,490;4,490;
13.10. 04:00:00;;1,760;1,760;
13.10. 05:00:00;;1,160;1,160;
13.10. 06:00:00;;1,380;1,380;
13.10. 07:00:00;1,430;;1,430;
13.10. 08:00:00;1,390;;1,390;
13.10. 09:00:00;1,240;;1,240;
13.10. 10:00:00;1,490;;1,490;
13.10. 11:00:00;1,480;;1,480;
13.10. 12:00:00;1,460;;1,460;
13.10. 13:00:00;1,370;;1,370;
13.10. 14:00:00;1,340;;1,340;
13.10. 15:00:00;1,790;;1,790;
13.10. 16:00:00;1,650;;1,650;
13.10. 17:00:00;1,390;;1,390;
13.10. 18:00:00;0,990;;0,990;
13.10. 19:00:00;1,710;;1,710;
13.10. 20:00:00;2,310;;2,310;
13.10. 21:00:00;1,550;;1,550;
13.10. 22:00:00;;1,490;1,490;
13.10. 23:00:00;;1,620;1,620;
14.10. 00:00:00;;1,610;1,610;
14.10. 01:00:00;;1,180;1,180;
14.10. 02:00:00;;3,570;3,570;
14.10. 03:00:00;;5,650;5,650;
14.10. 04:00:00;;5,000;5,000;
14.10. 05:00:00;;3,860;3,860;
14.10. 06:00:00;;2,580;2,580;
14.10. 07:00:00;2,160;;2,160;
14.10. 08:00:00;2,110;;2,110;
14.10. 09:00:00;2,080;;2,080;
14.10. 10:00:00;1,180;;1,180;
14.10. 11:00:00;1,160;;1,160;
14.10. 12:00:00;1,280;;1,280;
14.10. 13:00:00;0,940;;0,940;
14.10. 14:00:00;1,580;;1,580;
14.10. 15:00:00;2,020;;2,020;
14.10. 16:00:00;1,470;;1,470;
14.10. 17:00:00;1,740;;1,740;
14.10. 18:00:00;1,780;;1,780;
14.10. 19:00:00;1,580;;1,580;
14.10. 20:00:00;1,590;;1,590;
14.10. 21:00:00;2,480;;2,480;
14.10. 22:00:00;;1,730;1,730;
14.10. 23:00:00;;1,190;1,190;
15.10. 00:00:00;;1,410;1,410;
15.10. 01:00:00;;1,150;1,150;
15.10. 02:00:00;;3,600;3,600;
15.10. 03:00:00;;2,430;2,430;
15.10. 04:00:00;;1,650;1,650;
15.10. 05:00:00;;1,830;1,830;
15.10. 06:00:00;;1,530;1,530;
15.10. 07:00:00;1,500;;1,500;
15.10. 08:00:00;1,850;;1,850;
15.10. 09:00:00;1,250;;1,250;
15.10. 10:00:00;0,990;;0,990;
15.10. 11:00:00;1,120;;1,120;
15.10. 12:00:00;0,920;;0,920;
15.10. 13:00:00;2,400;;2,400;
15.10. 14:00:00;1,120;;1,120;
15.10. 15:00:00;1,000;;1,000;
15.10. 16:00:00;0,920;;0,920;
15.10. 17:00:00;1,130;;1,130;
15.10. 18:00:00;1,000;;1,000;
15.10. 19:00:00;0,780;;0,780;
15.10. 20:00:00;1,180;;1,180;
15.10. 21:00:00;1,050;;1,050;
15.10. 22:00:00;;0,910;0,910;
15.10. 23:00:00;;1,100;1,100;
16.10. 00:00:00;;1,550;1,550;
16.10. 01:00:00;;1,120;1,120;
16.10. 02:00:00;;2,110;2,110;
16.10. 03:00:00;;1,810;1,810;
16.10. 04:00:00;;1,550;1,550;
16.10. 05:00:00;;1,400;1,400;
16.10. 06:00:00;;1,780;1,780;
16.10. 07:00:00;1,080;;1,080;
16.10. 08:00:00;0,920;;0,920;
16.10. 09:00:00;1,220;;1,220;
16.10. 10:00:00;1,360;;1,360;
16.10. 11:00:00;1,050;;1,050;
16.10. 12:00:00;1,210;;1,210;
16.10. 13:00:00;1,020;;1,020;
16.10. 14:00:00;0,880;;0,880;
16.10. 15:00:00;1,180;;1,180;
16.10. 16:00:00;1,010;;1,010;
16.10. 17:00:00;0,880;;0,880;
16.10. 18:00:00;1,100;;1,100;
16.10. 19:00:00;1,250;;1,250;
16.10. 20:00:00;1,030;;1,030;
16.10. 21:00:00;1,350;;1,350;
16.10. 22:00:00;;1,560;1,560;
16.10. 23:00:00;;1,060;1,060;
17.10. 00:00:00;;1,110;1,110;
17.10. 01:00:00;;1,320;1,320;
17.10. 02:00:00;;1,970;1,970;
17.10. 03:00:00;;2,090;2,090;
17.10. 04:00:00;;1,880;1,880;
17.10. 05:00:00;;1,820;1,820;
17.10. 06:00:00;;1,590;1,590;
17.10. 07:00:00;1,470;;1,470;
17.10. 08:00:00;1,210;;1,210;
17.10. 09:00:00;1,110;;1,110;
17.10. 10:00:00;1,230;;1,230;
17.10. 11:00:00;0,940;;0,940;
17.10. 12:00:00;1,100;;1,100;
17.10. 13:00:00;1,220;;1,220;
17.10. 14:00:00;0,920;;0,920;
17.10. 15:00:00;1,090;;1,090;
17.10. 16:00:00;1,230;;1,230;
17.10. 17:00:00;1,270;;1,270;
17.10. 18:00:00;1,460;;1,460;
17.10. 19:00:00;1,270;;1,270;
17.10. 20:00:00;0,940;;0,940;
17.10. 21:00:00;1,120;;1,120;
17.10. 22:00:00;;1,390;1,390;
17.10. 23:00:00;;1,180;1,180;
18.10. 00:00:00;;1,180;1,180;
18.10. 01:00:00;;1,370;1,370;
18.10. 02:00:00;;2,170;2,170;
18.10. 03:00:00;;2,960;2,960;
18.10. 04:00:00;;1,930;1,930;
18.10. 05:00:00;;2,070;2,070;
18.10. 06:00:00;;1,230;1,230;
18.10. 07:00:00;1,350;;1,350;
18.10. 08:00:00;1,000;;1,000;
18.10. 09:00:00;1,150;;1,150;
18.10. 10:00:00;1,290;;1,290;
18.10. 11:00:00;1,280;;1,280;
18.10. 12:00:00;1,190;;1,190;
18.10. 13:00:00;1,270;;1,270;
18.10. 14:00:00;1,250;;1,250;
18.10. 15:00:00;1,470;;1,470;
18.10. 16:00:00;1,330;;1,330;
18.10. 17:00:00;0,960;;0,960;
18.10. 18:00:00;1,170;;1,170;
18.10. 19:00:00;1,350;;1,350;
18.10. 20:00:00;1,340;;1,340;
18.10. 21:00:00;1,210;;1,210;
18.10. 22:00:00;;1,290;1,290;
18.10. 23:00:00;;0,990;0,990;
19.10. 00:00:00;;1,170;1,170;
19.10. 01:00:00;;1,370;1,370;
19.10. 02:00:00;;2,300;2,300;
19.10. 03:00:00;;3,540;3,540;
19.10. 04:00:00;;2,600;2,600;
19.10. 05:00:00;;2,450;2,450;
19.10. 06:00:00;;1,920;1,920;
19.10. 07:00:00;1,860;;1,860;
19.10. 08:00:00;1,510;;1,510;
19.10. 09:00:00;1,620;;1,620;
19.10. 10:00:00;1,700;;1,700;
19.10. 11:00:00;1,390;;1,390;
19.10. 12:00:00;1,250;;1,250;
19.10. 13:00:00;1,270;;1,270;
19.10. 14:00:00;1,440;;1,440;
19.10. 15:00:00;1,350;;1,350;
19.10. 16:00:00;1,340;;1,340;
19.10. 17:00:00;1,060;;1,060;
19.10. 18:00:00;1,020;;1,020;
19.10. 19:00:00;1,500;;1,500;
19.10. 20:00:00;1,190;;1,190;
19.10. 21:00:00;1,350;;1,350;
19.10. 22:00:00;;1,660;1,660;
19.10. 23:00:00;;1,360;1,360;
20.10. 00:00:00;;1,080;1,080;
20.10. 01:00:00;;1,260;1,260;
20.10. 02:00:00;;2,600;2,600;
20.10. 03:00:00;;2,950;2,950;
20.10. 04:00:00;;1,960;1,960;
20.10. 05:00:00;;2,870;2,870;
20.10. 06:00:00;;1,330;1,330;
20.10. 07:00:00;1,160;;1,160;
20.10. 08:00:00;1,290;;1,290;
20.10. 09:00:00;0,920;;0,920;
20.10. 10:00:00;1,140;;1,140;
20.10. 11:00:00;1,250;;1,250;
20.10. 12:00:00;0,910;;0,910;
20.10. 13:00:00;1,220;;1,220;
20.10. 14:00:00;1,820;;1,820;
20.10. 15:00:00;1,320;;1,320;
20.10. 16:00:00;1,200;;1,200;
20.10. 17:00:00;1,090;;1,090;
20.10. 18:00:00;0,850;;0,850;
20.10. 19:00:00;1,030;;1,030;
20.10. 20:00:00;1,160;;1,160;
20.10. 21:00:00;0,820;;0,820;
20.10. 22:00:00;;1,020;1,020;
20.10. 23:00:00;;1,220;1,220;
21.10. 00:00:00;;1,030;1,030;
21.10. 01:00:00;;0,950;0,950;
21.10. 02:00:00;;2,110;2,110;
21.10. 03:00:00;;2,580;2,580;
21.10. 04:00:00;;1,550;1,550;
21.10. 05:00:00;;2,220;2,220;
21.10. 06:00:00;;0,760;0,760;
21.10. 07:00:00;0,950;;0,950;
21.10. 08:00:00;1,030;;1,030;
21.10. 09:00:00;0,800;;0,800;
21.10. 10:00:00;0,830;;0,830;
21.10. 11:00:00;0,990;;0,990;
21.10. 12:00:00;0,810;;0,810;
21.10. 13:00:00;0,700;;0,700;
21.10. 14:00:00;1,090;;1,090;
21.10. 15:00:00;1,200;;1,200;
21.10. 16:00:00;1,050;;1,050;
21.10. 17:00:00;0,890;;0,890;
21.10. 18:00:00;1,050;;1,050;
21.10. 19:00:00;0,950;;0,950;
21.10. 20:00:00;1,090;;1,090;
21.10. 21:00:00;0,980;;0,980;
21.10. 22:00:00;;0,890;0,890;
21.10. 23:00:00;;1,170;1,170;
22.10. 00:00:00;;0,980;0,980;
22.10. 01:00:00;;0,840;0,840;
22.10. 02:00:00;;2,040;2,040;
22.10. 03:00:00;;2,270;2,270;
22.10. 04:00:00;;1,460;1,460;
22.10. 05:00:00;;1,100;1,100;
22.10. 06:00:00;;1,870;1,870;
22.10. 07:00:00;1,000;;1,000;
22.10. 08:00:00;0,820;;0,820;
22.10. 09:00:00;1,040;;1,040;
22.10. 10:00:00;1,400;;1,400;
22.10. 11:00:00;1,010;;1,010;
22.10. 12:00:00;1,060;;1,060;
22.10. 13:00:00;1,000;;1,000;
22.10. 14:00:00;1,120;;1,120;
22.10. 15:00:00;2,330;;2,330;
22.10. 16:00:00;2,070;;2,070;
22.10. 17:00:00;1,630;;1,630;
22.10. 18:00:00;2,010;;2,010;
22.10. 19:00:00;2,350;;2,350;
22.10. 20:00:00;1,880;;1,880;
22.10. 21:00:00;1,730;;1,730;
22.10. 22:00:00;;1,600;1,600;
22.10. 23:00:00;;1,720;1,720;
23.10. 00:00:00;;1,380;1,380;
23.10. 01:00:00;;1,130;1,130;
23.10. 02:00:00;;3,770;3,770;
23.10. 03:00:00;;5,080;5,080;
23.10. 04:00:00;;4,820;4,820;
23.10. 05:00:00;;2,440;2,440;
23.10. 06:00:00;;2,090;2,090;
23.10. 07:00:00;1,440;;1,440;
23.10. 08:00:00;1,760;;1,760;
23.10. 09:00:00;1,870;;1,870;
23.10. 10:00:00;2,390;;2,390;
23.10. 11:00:00;3,000;;3,000;
23.10. 12:00:00;1,930;;1,930;
23.10. 13:00:00;1,410;;1,410;
23.10. 14:00:00;1,730;;1,730;
23.10. 15:00:00;2,240;;2,240;
23.10. 16:00:00;2,030;;2,030;
23.10. 17:00:00;2,970;;2,970;
23.10. 18:00:00;3,020;;3,020;
23.10. 19:00:00;2,950;;2,950;
23.10. 20:00:00;2,430;;2,430;
23.10. 21:00:00;2,660;;2,660;
23.10. 22:00:00;;2,440;2,440;
23.10. 23:00:00;;1,860;1,860;
24.10. 00:00:00;;1,980;1,980;
24.10. 01:00:00;;1,850;1,850;
24.10. 02:00:00;;4,280;4,280;
24.10. 03:00:00;;5,540;5,540;
24.10. 04:00:00;;5,510;5,510;
24.10. 05:00:00;;4,460;4,460;
24.10. 06:00:00;;1,990;1,990;
24.10. 07:00:00;2,430;;2,430;
24.10. 08:00:00;2,340;;2,340;
24.10. 09:00:00;1,700;;1,700;
24.10. 10:00:00;2,750;;2,750;
24.10. 11:00:00;2,560;;2,560;
24.10. 12:00:00;2,960;;2,960;
24.10. 13:00:00;4,120;;4,120;
24.10. 14:00:00;3,710;;3,710;
24.10. 15:00:00;4,160;;4,160;
24.10. 16:00:00;2,990;;2,990;
24.10. 17:00:00;2,700;;2,700;
24.10. 18:00:00;2,000;;2,000;
24.10. 19:00:00;1,900;;1,900;
24.10. 20:00:00;1,840;;1,840;
24.10. 21:00:00;1,850;;1,850;
24.10. 22:00:00;;1,450;1,450;
24.10. 23:00:00;;1,370;1,370;
25.10. 00:00:00;;1,670;1,670;
25.10. 01:00:00;;1,140;1,140;
25.10. 02:00:00;;3,810;3,810;
25.10. 03:00:00;;4,980;4,980;
25.10. 04:00:00;;4,570;4,570;
25.10. 05:00:00;;2,880;2,880;
25.10. 06:00:00;;1,610;1,610;
25.10. 07:00:00;1,250;;1,250;
25.10. 08:00:00;1,780;;1,780;
25.10. 09:00:00;1,560;;1,560;
25.10. 10:00:00;1,370;;1,370;
25.10. 11:00:00;1,610;;1,610;
25.10. 12:00:00;1,240;;1,240;
25.10. 13:00:00;1,250;;1,250;
25.10. 14:00:00;1,720;;1,720;
25.10. 15:00:00;2,100;;2,100;
25.10. 16:00:00;2,070;;2,070;
25.10. 17:00:00;1,870;;1,870;
25.10. 18:00:00;0,990;;0,990;
25.10. 19:00:00;0,990;;0,990;
25.10. 20:00:00;2,670;;2,670;
25.10. 21:00:00;3,080;;3,080;
25.10. 22:00:00;;1,830;1,830;
25.10. 23:00:00;;1,440;1,440;
26.10. 00:00:00;;1,000;1,000;
26.10. 01:00:00;;0,940;0,940;
26.10. 02:00:00;;3,530;3,530;
26.10. 03:00:00;;5,050;5,050;
26.10. 04:00:00;;3,650;3,650;
26.10. 05:00:00;;1,610;1,610;
26.10. 06:00:00;;2,250;2,250;
26.10. 07:00:00;1,430;;1,430;
26.10. 08:00:00;1,620;;1,620;
26.10. 09:00:00;1,510;;1,510;
26.10. 10:00:00;1,120;;1,120;
26.10. 11:00:00;1,690;;1,690;
26.10. 12:00:00;1,530;;1,530;
26.10. 13:00:00;1,010;;1,010;
26.10. 14:00:00;1,610;;1,610;
26.10. 15:00:00;2,400;;2,400;
26.10. 16:00:00;1,890;;1,890;
26.10. 17:00:00;2,110;;2,110;
26.10. 18:00:00;1,760;;1,760;
26.10. 19:00:00;1,140;;1,140;
26.10. 20:00:00;1,750;;1,750;
26.10. 21:00:00;1,550;;1,550;
26.10. 22:00:00;;1,050;1,050;
26.10. 23:00:00;;1,080;1,080;
27.10. 00:00:00;;1,140;1,140;
27.10. 01:00:00;;0,900;0,900;
27.10. 02:00:00;;3,470;3,470;
27.10. 03:00:00;;5,250;5,250;
27.10. 04:00:00;;3,020;3,020;
27.10. 05:00:00;;1,380;1,380;
27.10. 06:00:00;;1,660;1,660;
27.10. 07:00:00;1,190;;1,190;
27.10. 08:00:00;1,770;;1,770;
27.10. 09:00:00;1,800;;1,800;
27.10. 10:00:00;1,080;;1,080;
27.10. 11:00:00;1,260;;1,260;
27.10. 12:00:00;1,340;;1,340;
27.10. 13:00:00;1,110;;1,110;
27.10. 14:00:00;1,280;;1,280;
27.10. 15:00:00;1,890;;1,890;
27.10. 16:00:00;1,310;;1,310;
27.10. 17:00:00;2,670;;2,670;
27.10. 18:00:00;1,510;;1,510;
27.10. 19:00:00;1,520;;1,520;
27.10. 20:00:00;1,430;;1,430;
27.10. 21:00:00;1,610;;1,610;
27.10. 22:00:00;;1,290;1,290;
27.10. 23:00:00;;1,230;1,230;
28.10. 00:00:00;;1,260;1,260;
28.10. 01:00:00;;1,080;1,080;
28.10. 02:00:00;;3,360;3,360;
28.10. 03:00:00;;4,340;4,340;
28.10. 04:00:00;;1,730;1,730;
28.10. 05:00:00;;1,270;1,270;
28.10. 06:00:00;;1,720;1,720;
28.10. 07:00:00;1,210;;1,210;
28.10. 08:00:00;1,480;;1,480;
28.10. 09:00:00;1,310;;1,310;
28.10. 10:00:00;1,020;;1,020;
28.10. 11:00:00;1,270;;1,270;
28.10. 12:00:00;1,310;;1,310;
28.10. 13:00:00;1,270;;1,270;
28.10. 14:00:00;2,530;;2,530;
28.10. 15:00:00;2,250;;2,250;
28.10. 16:00:00;2,020;;2,020;
28.10. 17:00:00;1,690;;1,690;
28.10. 18:00:00;2,490;;2,490;
28.10. 19:00:00;1,450;;1,450;
28.10. 20:00:00;2,040;;2,040;
28.10. 21:00:00;2,860;;2,860;
28.10. 22:00:00;;1,840;1,840;
28.10. 23:00:00;;0,790;0,790;
29.10. 00:00:00;;0,980;0,980;
29.10. 01:00:00;;1,060;1,060;
29.10. 02:00:00;;3,100;3,100;
29.10. 03:00:00;;4,610;4,610;
29.10. 04:00:00;;4,070;4,070;
29.10. 05:00:00;;1,190;1,190;
29.10. 06:00:00;;1,320;1,320;
29.10. 07:00:00;1,400;;1,400;
29.10. 08:00:00;1,250;;1,250;
29.10. 09:00:00;1,380;;1,380;
29.10. 10:00:00;1,400;;1,400;
29.10. 11:00:00;1,380;;1,380;
29.10. 12:00:00;1,230;;1,230;
29.10. 13:00:00;1,830;;1,830;
29.10. 14:00:00;2,750;;2,750;
29.10. 15:00:00;1,700;;1,700;
29.10. 16:00:00;1,410;;1,410;
29.10. 17:00:00;4,030;;4,030;
29.10. 18:00:00;2,020;;2,020;
29.10. 19:00:00;2,200;;2,200;
29.10. 20:00:00;2,320;;2,320;
29.10. 21:00:00;1,670;;1,670;
29.10. 22:00:00;;1,020;1,020;
29.10. 23:00:00;;1,260;1,260;
30.10. 00:00:00;;0,960;0,960;
30.10. 01:00:00;;0,830;0,830;
30.10. 02:00:00;;3,500;3,500;
30.10. 03:00:00;;2,800;2,800;
30.10. 04:00:00;;1,720;1,720;
30.10. 05:00:00;;1,720;1,720;
30.10. 06:00:00;;1,040;1,040;
30.10. 07:00:00;1,230;;1,230;
30.10. 08:00:00;1,440;;1,440;
30.10. 09:00:00;1,240;;1,240;
30.10. 10:00:00;1,260;;1,260;
30.10. 11:00:00;1,540;;1,540;
30.10. 12:00:00;2,220;;2,220;
30.10. 13:00:00;2,350;;2,350;
30.10. 14:00:00;1,760;;1,760;
30.10. 15:00:00;1,050;;1,050;
30.10. 16:00:00;1,100;;1,100;
30.10. 17:00:00;1,520;;1,520;
30.10. 18:00:00;1,190;;1,190;
30.10. 19:00:00;1,210;;1,210;
30.10. 20:00:00;1,700;;1,700;
30.10. 21:00:00;1,370;;1,370;
30.10. 22:00:00;;1,360;1,360;
30.10. 23:00:00;;1,460;1,460;
31.10. 00:00:00;;0,940;0,940;
31.10. 01:00:00;;0,870;0,870;
31.10. 02:00:00;;3,530;3,530;
31.10. 03:00:00;;3,850;3,850;
31.10. 03:00:00;;1,220;1,220;
31.10. 04:00:00;;1,770;1,770;
31.10. 05:00:00;;1,390;1,390;
31.10. 06:00:00;;1,060;1,060;
31.10. 07:00:00;1,590;;1,590;
31.10. 08:00:00;1,340;;1,340;
31.10. 09:00:00;1,760;;1,760;
31.10. 10:00:00;1,690;;1,690;
31.10. 11:00:00;1,320;;1,320;
31.10. 12:00:00;1,380;;1,380;
31.10. 13:00:00;2,350;;2,350;
31.10. 14:00:00;1,230;;1,230;
31.10. 15:00:00;1,520;;1,520;
31.10. 16:00:00;1,670;;1,670;
31.10. 17:00:00;1,580;;1,580;
31.10. 18:00:00;1,390;;1,390;
31.10. 19:00:00;2,760;;2,760;
31.10. 20:00:00;1,460;;1,460;
31.10. 21:00:00;1,190;;1,190;
31.10. 22:00:00;;1,270;1,270;
31.10. 23:00:00;;0,970;0,970;
1.11. 00:00:00;;0,850;0,850;7,8
1.11. 01:00:00;;3,490;3,490;
1.11. 02:00:00;;4,650;4,650;
1.11. 03:00:00;;2,270;2,270;
1.11. 04:00:00;;1,740;1,740;
1.11. 05:00:00;;1,200;1,200;
1.11. 06:00:00;;1,450;1,450;
1.11. 07:00:00;1,570;;1,570;
1.11. 08:00:00;1,510;;1,510;
1.11. 09:00:00;0,880;;0,880;
1.11. 10:00:00;1,170;;1,170;
1.11. 11:00:00;0,860;;0,860;
1.11. 12:00:00;0,770;;0,770;
1.11. 13:00:00;1,350;;1,350;
1.11. 14:00:00;1,210;;1,210;
1.11. 15:00:00;2,020;;2,020;
1.11. 16:00:00;3,120;;3,120;
1.11. 17:00:00;3,420;;3,420;
1.11. 18:00:00;2,300;;2,300;
1.11. 19:00:00;1,510;;1,510;
1.11. 20:00:00;1,270;;1,270;
1.11. 21:00:00;1,230;;1,230;
1.11. 22:00:00;;1,280;1,280;
1.11. 23:00:00;;1,150;1,150;
2.11. 00:00:00;;0,880;0,880;6
2.11. 01:00:00;;3,470;3,470;
2.11. 02:00:00;;4,710;4,710;
2.11. 03:00:00;;5,680;5,680;
2.11. 04:00:00;;2,070;2,070;
2.11. 05:00:00;;1,750;1,750;
2.11. 06:00:00;;1,650;1,650;
2.11. 07:00:00;1,290;;1,290;
2.11. 08:00:00;1,660;;1,660;
2.11. 09:00:00;1,520;;1,520;
2.11. 10:00:00;1,100;;1,100;
2.11. 11:00:00;1,470;;1,470;
2.11. 12:00:00;1,260;;1,260;
2.11. 13:00:00;1,090;;1,090;
2.11. 14:00:00;1,190;;1,190;
2.11. 15:00:00;1,650;;1,650;
2.11. 16:00:00;1,450;;1,450;
2.11. 17:00:00;2,950;;2,950;
2.11. 18:00:00;1,230;;1,230;
2.11. 19:00:00;1,190;;1,190;
2.11. 20:00:00;1,570;;1,570;
2.11. 21:00:00;1,480;;1,480;
2.11. 22:00:00;;1,060;1,060;
2.11. 23:00:00;;1,270;1,270;
3.11. 00:00:00;;1,060;1,060;6,2
3.11. 01:00:00;;3,290;3,290;
3.11. 02:00:00;;4,480;4,480;
3.11. 03:00:00;;4,240;4,240;
