Time period;Average power, day;Average power, night;Average power;Temperature
28.1. 06:00:00;;2,000;2,000;
28.1. 07:00:00;2,070;;2,070;
28.1. 08:00:00;1,410;;1,410;
28.1. 09:00:00;1,470;;1,470;
28.1. 10:00:00;2,270;;2,270;
28.1. 11:00:00;2,330;;2,330;
28.1. 12:00:00;1,570;;1,570;
28.1. 13:00:00;1,110;;1,110;
28.1. 14:00:00;1,370;;1,370;
28.1. 15:00:00;1,690;;1,690;
28.1. 16:00:00;1,390;;1,390;
28.1. 17:00:00;1,530;;1,530;
28.1. 18:00:00;2,380;;2,380;
28.1. 19:00:00;3,150;;3,150;
28.1. 20:00:00;2,400;;2,400;
28.1. 21:00:00;1,310;;1,310;
28.1. 22:00:00;;2,760;2,760;
28.1. 23:00:00;;2,920;2,920;
29.1. 00:00:00;;1,770;1,770;0,4
29.1. 01:00:00;;1,700;1,700;
29.1. 02:00:00;;1,780;1,780;
29.1. 03:00:00;;2,060;2,060;
29.1. 04:00:00;;2,180;2,180;
29.1. 05:00:00;;2,310;2,310;
29.1. 06:00:00;;2,520;2,520;
29.1. 07:00:00;2,030;;2,030;
29.1. 08:00:00;1,820;;1,820;
29.1. 09:00:00;1,570;;1,570;
29.1. 10:00:00;1,630;;1,630;
29.1. 11:00:00;1,810;;1,810;
29.1. 12:00:00;2,670;;2,670;
29.1. 13:00:00;2,900;;2,900;
29.1. 14:00:00;1,400;;1,400;
29.1. 15:00:00;1,100;;1,100;
29.1. 16:00:00;2,350;;2,350;
29.1. 17:00:00;2,860;;2,860;
29.1. 18:00:00;2,590;;2,590;
29.1. 19:00:00;2,070;;2,070;
29.1. 20:00:00;1,840;;1,840;
29.1. 21:00:00;1,960;;1,960;
29.1. 22:00:00;;2,830;2,830;
29.1. 23:00:00;;2,520;2,520;
30.1. 00:00:00;;2,370;2,370;3,2
30.1. 01:00:00;;2,140;2,140;
30.1. 02:00:00;;2,150;2,150;
30.1. 03:00:00;;1,950;1,950;
30.1. 04:00:00;;1,440;1,440;
30.1. 05:00:00;;1,820;1,820;
30.1. 06:00:00;;1,020;1,020;
30.1. 07:00:00;1,870;;1,870;
30.1. 08:00:00;1,490;;1,490;
30.1. 09:00:00;0,920;;0,920;
30.1. 10:00:00;0,970;;0,970;
30.1. 11:00:00;2,030;;2,030;
30.1. 12:00:00;2,580;;2,580;
30.1. 13:00:00;1,680;;1,680;
30.1. 14:00:00;1,120;;1,120;
30.1. 15:00:00;0,830;;0,830;
30.1. 16:00:00;1,540;;1,540;
30.1. 17:00:00;2,330;;2,330;
30.1. 18:00:00;1,450;;1,450;
30.1. 19:00:00;1,800;;1,800;
30.1. 20:00:00;1,830;;1,830;
30.1. 21:00:00;2,210;;2,210;
30.1. 22:00:00;;3,780;3,780;
30.1. 23:00:00;;2,510;2,510;
31.1. 00:00:00;;1,560;1,560;0,1
31.1. 01:00:00;;0,890;0,890;
31.1. 02:00:00;;1,400;1,400;
31.1. 03:00:00;;1,290;1,290;
31.1. 04:00:00;;1,870;1,870;
31.1. 05:00:00;;1,500;1,500;
31.1. 06:00:00;;1,540;1,540;
31.1. 07:00:00;1,840;;1,840;
31.1. 08:00:00;1,520;;1,520;
31.1. 09:00:00;1,480;;1,480;
31.1. 10:00:00;2,790;;2,790;
31.1. 11:00:00;2,630;;2,630;
31.1. 12:00:00;1,940;;1,940;
31.1. 13:00:00;3,440;;3,440;
31.1. 14:00:00;2,820;;2,820;
31.1. 15:00:00;3,160;;3,160;
31.1. 16:00:00;2,430;;2,430;
31.1. 17:00:00;2,500;;2,500;
31.1. 18:00:00;5,370;;5,370;
31.1. 19:00:00;3,780;;3,780;
31.1. 20:00:00;1,010;;1,010;
31.1. 21:00:00;1,480;;1,480;
31.1. 22:00:00;;2,800;2,800;
31.1. 23:00:00;;2,000;2,000;
1.2. 00:00:00;;2,410;2,410;-1,2
1.2. 01:00:00;;1,990;1,990;
1.2. 02:00:00;;1,840;1,840;
1.2. 03:00:00;;1,910;1,910;
1.2. 04:00:00;;3,140;3,140;
1.2. 05:00:00;;2,630;2,630;
1.2. 06:00:00;;2,370;2,370;
1.2. 07:00:00;2,350;;2,350;
1.2. 08:00:00;1,220;;1,220;
1.2. 09:00:00;0,940;;0,940;
1.2. 10:00:00;0,950;;0,950;
1.2. 11:00:00;0,960;;0,960;
1.2. 12:00:00;1,360;;1,360;
1.2. 13:00:00;1,810;;1,810;
1.2. 14:00:00;1,940;;1,940;
1.2. 15:00:00;1,840;;1,840;
1.2. 16:00:00;1,580;;1,580;
1.2. 17:00:00;1,220;;1,220;
1.2. 18:00:00;1,550;;1,550;
1.2. 19:00:00;1,430;;1,430;
1.2. 20:00:00;2,800;;2,800;
1.2. 21:00:00;1,790;;1,790;
1.2. 22:00:00;;3,330;3,330;
1.2. 23:00:00;;3,180;3,180;
2.2. 00:00:00;;2,220;2,220;-0,5
2.2. 01:00:00;;1,540;1,540;
2.2. 02:00:00;;1,470;1,470;
2.2. 03:00:00;;0,970;0,970;
2.2. 04:00:00;;1,650;1,650;
2.2. 05:00:00;;1,550;1,550;
2.2. 06:00:00;;2,220;2,220;
2.2. 07:00:00;1,800;;1,800;
2.2. 08:00:00;1,700;;1,700;
2.2. 09:00:00;2,530;;2,530;
2.2. 10:00:00;2,710;;2,710;
2.2. 11:00:00;1,670;;1,670;
2.2. 12:00:00;1,190;;1,190;
2.2. 13:00:00;0,910;;0,910;
2.2. 14:00:00;0,960;;0,960;
2.2. 15:00:00;1,590;;1,590;
2.2. 16:00:00;2,730;;2,730;
2.2. 17:00:00;2,180;;2,180;
2.2. 18:00:00;1,880;;1,880;
2.2. 19:00:00;2,630;;2,630;
2.2. 20:00:00;2,980;;2,980;
2.2. 21:00:00;3,660;;3,660;
2.2. 22:00:00;;3,580;3,580;
2.2. 23:00:00;;2,380;2,380;
3.2. 00:00:00;;2,330;2,330;-3,2
3.2. 01:00:00;;2,900;2,900;
3.2. 02:00:00;;2,950;2,950;
3.2. 03:00:00;;2,820;2,820;
3.2. 04:00:00;;2,660;2,660;
3.2. 05:00:00;;2,640;2,640;
3.2. 06:00:00;;2,850;2,850;
3.2. 07:00:00;2,400;;2,400;
3.2. 08:00:00;1,260;;1,260;
3.2. 09:00:00;1,820;;1,820;
3.2. 10:00:00;1,450;;1,450;
3.2. 11:00:00;1,610;;1,610;
3.2. 12:00:00;1,650;;1,650;
3.2. 13:00:00;1,240;;1,240;
3.2. 14:00:00;1,850;;1,850;
3.2. 15:00:00;2,120;;2,120;
3.2. 16:00:00;2,680;;2,680;
3.2. 17:00:00;2,340;;2,340;
3.2. 18:00:00;1,990;;1,990;
3.2. 19:00:00;2,160;;2,160;
3.2. 20:00:00;2,090;;2,090;
3.2. 21:00:00;2,590;;2,590;
3.2. 22:00:00;;4,740;4,740;
3.2. 23:00:00;;4,160;4,160;
4.2. 00:00:00;;2,450;2,450;-1,6
4.2. 01:00:00;;2,180;2,180;
4.2. 02:00:00;;2,520;2,520;
4.2. 03:00:00;;1,720;1,720;
4.2. 04:00:00;;1,390;1,390;
4.2. 05:00:00;;1,370;1,370;
4.2. 06:00:00;;2,590;2,590;
4.2. 07:00:00;3,740;;3,740;
4.2. 08:00:00;2,570;;2,570;
4.2. 09:00:00;2,230;;2,230;
4.2. 10:00:00;2,180;;2,180;
4.2. 11:00:00;2,280;;2,280;
4.2. 12:00:00;2,330;;2,330;
4.2. 13:00:00;1,640;;1,640;
4.2. 14:00:00;1,350;;1,350;
4.2. 15:00:00;1,600;;1,600;
4.2. 16:00:00;2,110;;2,110;
4.2. 17:00:00;2,110;;2,110;
4.2. 18:00:00;2,660;;2,660;
4.2. 19:00:00;2,960;;2,960;
4.2. 20:00:00;2,560;;2,560;
4.2. 21:00:00;2,320;;2,320;
4.2. 22:00:00;;2,790;2,790;
4.2. 23:00:00;;2,030;2,030;
5.2. 00:00:00;;2,000;2,000;-4,3
5.2. 01:00:00;;2,520;2,520;
5.2. 02:00:00;;3,000;3,000;
5.2. 03:00:00;;2,310;2,310;
5.2. 04:00:00;;3,150;3,150;
5.2. 05:00:00;;3,930;3,930;
5.2. 06:00:00;;4,300;4,300;
5.2. 07:00:00;2,320;;2,320;
5.2. 08:00:00;1,510;;1,510;
5.2. 09:00:00;1,490;;1,490;
5.2. 10:00:00;1,900;;1,900;
5.2. 11:00:00;2,020;;2,020;
5.2. 12:00:00;1,550;;1,550;
5.2. 13:00:00;2,190;;2,190;
5.2. 14:00:00;2,220;;2,220;
5.2. 15:00:00;3,280;;3,280;
5.2. 16:00:00;2,680;;2,680;
5.2. 17:00:00;2,820;;2,820;
5.2. 18:00:00;1,480;;1,480;
5.2. 19:00:00;1,830;;1,830;
5.2. 20:00:00;1,980;;1,980;
5.2. 21:00:00;1,540;;1,540;
5.2. 22:00:00;;4,590;4,590;
5.2. 23:00:00;;4,670;4,670;
6.2. 00:00:00;;4,460;4,460;-4
6.2. 01:00:00;;2,520;2,520;
6.2. 02:00:00;;1,420;1,420;
6.2. 03:00:00;;1,700;1,700;
6.2. 04:00:00;;2,030;2,030;
6.2. 05:00:00;;2,540;2,540;
6.2. 06:00:00;;1,740;1,740;
6.2. 07:00:00;2,130;;2,130;
6.2. 08:00:00;2,680;;2,680;
6.2. 09:00:00;3,690;;3,690;
6.2. 10:00:00;2,390;;2,390;
6.2. 11:00:00;1,890;;1,890;
6.2. 12:00:00;3,280;;3,280;
6.2. 13:00:00;2,970;;2,970;
6.2. 14:00:00;2,010;;2,010;
6.2. 15:00:00;1,770;;1,770;
6.2. 16:00:00;2,150;;2,150;
6.2. 17:00:00;2,550;;2,550;
6.2. 18:00:00;4,130;;4,130;
6.2. 19:00:00;2,980;;2,980;
6.2. 20:00:00;1,490;;1,490;
6.2. 21:00:00;1,430;;1,430;
6.2. 22:00:00;;4,230;4,230;
6.2. 23:00:00;;4,250;4,250;
7.2. 00:00:00;;2,340;2,340;2,4
7.2. 01:00:00;;2,780;2,780;
7.2. 02:00:00;;2,380;2,380;
7.2. 03:00:00;;3,190;3,190;
7.2. 04:00:00;;1,640;1,640;
7.2. 05:00:00;;1,260;1,260;
7.2. 06:00:00;;0,750;0,750;
7.2. 07:00:00;1,190;;1,190;
7.2. 08:00:00;2,550;;2,550;
7.2. 09:00:00;1,890;;1,890;
7.2. 10:00:00;2,850;;2,850;
7.2. 11:00:00;2,020;;2,020;
7.2. 12:00:00;2,530;;2,530;
7.2. 13:00:00;3,490;;3,490;
7.2. 14:00:00;1,200;;1,200;
7.2. 15:00:00;0,720;;0,720;
7.2. 16:00:00;0,740;;0,740;
7.2. 17:00:00;1,270;;1,270;
7.2. 18:00:00;1,890;;1,890;
7.2. 19:00:00;1,670;;1,670;
7.2. 20:00:00;3,470;;3,470;
7.2. 21:00:00;2,380;;2,380;
7.2. 22:00:00;;3,370;3,370;
7.2. 23:00:00;;2,250;2,250;
8.2. 00:00:00;;1,710;1,710;2,1
8.2. 01:00:00;;1,830;1,830;
8.2. 02:00:00;;2,020;2,020;
8.2. 03:00:00;;2,230;2,230;
8.2. 04:00:00;;1,860;1,860;
8.2. 05:00:00;;1,500;1,500;
8.2. 06:00:00;;1,670;1,670;
8.2. 07:00:00;1,320;;1,320;
8.2. 08:00:00;1,710;;1,710;
8.2. 09:00:00;1,130;;1,130;
8.2. 10:00:00;1,290;;1,290;
8.2. 11:00:00;1,140;;1,140;
8.2. 12:00:00;0,840;;0,840;
8.2. 13:00:00;1,670;;1,670;
8.2. 14:00:00;2,030;;2,030;
8.2. 15:00:00;1,720;;1,720;
8.2. 16:00:00;1,670;;1,670;
8.2. 17:00:00;1,550;;1,550;
8.2. 18:00:00;1,620;;1,620;
8.2. 19:00:00;1,320;;1,320;
8.2. 20:00:00;1,040;;1,040;
8.2. 21:00:00;1,270;;1,270;
8.2. 22:00:00;;3,160;3,160;
8.2. 23:00:00;;3,050;3,050;
9.2. 00:00:00;;3,000;3,000;2,7
9.2. 01:00:00;;2,810;2,810;
9.2. 02:00:00;;2,080;2,080;
9.2. 03:00:00;;1,970;1,970;
9.2. 04:00:00;;1,370;1,370;
9.2. 05:00:00;;0,740;0,740;
9.2. 06:00:00;;1,520;1,520;
9.2. 07:00:00;1,250;;1,250;
9.2. 08:00:00;1,450;;1,450;
9.2. 09:00:00;2,100;;2,100;
9.2. 10:00:00;1,540;;1,540;
9.2. 11:00:00;1,380;;1,380;
9.2. 12:00:00;1,450;;1,450;
9.2. 13:00:00;1,670;;1,670;
9.2. 14:00:00;1,340;;1,340;
9.2. 15:00:00;0,920;;0,920;
9.2. 16:00:00;0,990;;0,990;
9.2. 17:00:00;2,410;;2,410;
9.2. 18:00:00;2,560;;2,560;
9.2. 19:00:00;2,290;;2,290;
9.2. 20:00:00;1,840;;1,840;
9.2. 21:00:00;1,860;;1,860;
9.2. 22:00:00;;2,530;2,530;
9.2. 23:00:00;;2,180;2,180;
10.2. 00:00:00;;1,330;1,330;2,7
10.2. 01:00:00;;1,180;1,180;
10.2. 02:00:00;;1,380;1,380;
10.2. 03:00:00;;0,940;0,940;
10.2. 04:00:00;;1,810;1,810;
10.2. 05:00:00;;2,010;2,010;
10.2. 06:00:00;;1,630;1,630;
10.2. 07:00:00;1,480;;1,480;
10.2. 08:00:00;1,000;;1,000;
10.2. 09:00:00;1,520;;1,520;
10.2. 10:00:00;1,320;;1,320;
10.2. 11:00:00;0,990;;0,990;
10.2. 12:00:00;1,030;;1,030;
10.2. 13:00:00;1,100;;1,100;
10.2. 14:00:00;1,880;;1,880;
10.2. 15:00:00;2,550;;2,550;
10.2. 16:00:00;2,230;;2,230;
10.2. 17:00:00;1,610;;1,610;
10.2. 18:00:00;1,250;;1,250;
10.2. 19:00:00;2,020;;2,020;
10.2. 20:00:00;1,440;;1,440;
10.2. 21:00:00;1,170;;1,170;
10.2. 22:00:00;;2,000;2,000;
10.2. 23:00:00;;1,980;1,980;
11.2. 00:00:00;;2,610;2,610;1,9
11.2. 01:00:00;;2,390;2,390;
11.2. 02:00:00;;2,320;2,320;
11.2. 03:00:00;;1,950;1,950;
11.2. 04:00:00;;2,290;2,290;
11.2. 05:00:00;;3,160;3,160;
11.2. 06:00:00;;1,820;1,820;
11.2. 07:00:00;1,240;;1,240;
11.2. 08:00:00;1,170;;1,170;
11.2. 09:00:00;1,440;;1,440;
11.2. 10:00:00;2,050;;2,050;
11.2. 11:00:00;1,750;;1,750;
11.2. 12:00:00;1,540;;1,540;
11.2. 13:00:00;1,170;;1,170;
11.2. 14:00:00;3,180;;3,180;
11.2. 15:00:00;2,470;;2,470;
11.2. 16:00:00;1,660;;1,660;
11.2. 17:00:00;1,260;;1,260;
11.2. 18:00:00;1,340;;1,340;
11.2. 19:00:00;2,570;;2,570;
11.2. 20:00:00;2,260;;2,260;
11.2. 21:00:00;2,060;;2,060;
11.2. 22:00:00;;2,810;2,810;
11.2. 23:00:00;;2,270;2,270;
12.2. 00:00:00;;2,210;2,210;0,1
12.2. 01:00:00;;2,340;2,340;
12.2. 02:00:00;;2,570;2,570;
12.2. 03:00:00;;1,960;1,960;
12.2. 04:00:00;;0,950;0,950;
12.2. 05:00:00;;1,100;1,100;
12.2. 06:00:00;;2,210;2,210;
12.2. 07:00:00;2,500;;2,500;
12.2. 08:00:00;1,910;;1,910;
12.2. 09:00:00;1,720;;1,720;
12.2. 10:00:00;1,350;;1,350;
12.2. 11:00:00;1,960;;1,960;
12.2. 12:00:00;1,900;;1,900;
12.2. 13:00:00;1,690;;1,690;
12.2. 14:00:00;1,800;;1,800;
12.2. 15:00:00;1,780;;1,780;
12.2. 16:00:00;2,170;;2,170;
12.2. 17:00:00;2,420;;2,420;
12.2. 18:00:00;2,010;;2,010;
12.2. 19:00:00;1,890;;1,890;
12.2. 20:00:00;1,470;;1,470;
12.2. 21:00:00;1,710;;1,710;
12.2. 22:00:00;;3,000;3,000;
12.2. 23:00:00;;2,050;2,050;
13.2. 00:00:00;;1,930;1,930;-1,1
13.2. 01:00:00;;2,100;2,100;
13.2. 02:00:00;;1,600;1,600;
13.2. 03:00:00;;2,890;2,890;
13.2. 04:00:00;;2,270;2,270;
13.2. 05:00:00;;1,320;1,320;
13.2. 06:00:00;;1,410;1,410;
13.2. 07:00:00;1,110;;1,110;
13.2. 08:00:00;1,720;;1,720;
13.2. 09:00:00;1,830;;1,830;
13.2. 10:00:00;1,310;;1,310;
13.2. 11:00:00;1,070;;1,070;
13.2. 12:00:00;1,640;;1,640;
13.2. 13:00:00;2,500;;2,500;
13.2. 14:00:00;2,980;;2,980;
13.2. 15:00:00;2,350;;2,350;
13.2. 16:00:00;2,110;;2,110;
13.2. 17:00:00;1,550;;1,550;
13.2. 18:00:00;2,190;;2,190;
13.2. 19:00:00;2,690;;2,690;
13.2. 20:00:00;1,770;;1,770;
13.2. 21:00:00;1,550;;1,550;
13.2. 22:00:00;;3,100;3,100;
13.2. 23:00:00;;3,290;3,290;
14.2. 00:00:00;;2,670;2,670;0,3
14.2. 01:00:00;;1,100;1,100;
14.2. 02:00:00;;1,410;1,410;
14.2. 03:00:00;;2,060;2,060;
14.2. 04:00:00;;1,650;1,650;
14.2. 05:00:00;;1,500;1,500;
14.2. 06:00:00;;0,980;0,980;
14.2. 07:00:00;1,700;;1,700;
14.2. 08:00:00;2,550;;2,550;
14.2. 09:00:00;3,580;;3,580;
14.2. 10:00:00;1,590;;1,590;
14.2. 11:00:00;2,220;;2,220;
14.2. 12:00:00;2,680;;2,680;
14.2. 13:00:00;3,250;;3,250;
14.2. 14:00:00;1,560;;1,560;
14.2. 15:00:00;2,830;;2,830;
14.2. 16:00:00;1,640;;1,640;
14.2. 17:00:00;3,440;;3,440;
14.2. 18:00:00;2,960;;2,960;
14.2. 19:00:00;3,980;;3,980;
14.2. 20:00:00;1,740;;1,740;
14.2. 21:00:00;1,460;;1,460;
14.2. 22:00:00;;2,600;2,600;
14.2. 23:00:00;;2,610;2,610;
15.2. 00:00:00;;2,160;2,160;-1,3
15.2. 01:00:00;;1,980;1,980;
15.2. 02:00:00;;3,070;3,070;
15.2. 03:00:00;;3,800;3,800;
15.2. 04:00:00;;2,380;2,380;
15.2. 05:00:00;;1,500;1,500;
15.2. 06:00:00;;1,270;1,270;
15.2. 07:00:00;1,590;;1,590;
15.2. 08:00:00;1,760;;1,760;
15.2. 09:00:00;1,580;;1,580;
15.2. 10:00:00;1,170;;1,170;
15.2. 11:00:00;1,450;;1,450;
15.2. 12:00:00;1,970;;1,970;
15.2. 13:00:00;2,560;;2,560;
15.2. 14:00:00;1,990;;1,990;
15.2. 15:00:00;1,390;;1,390;
15.2. 16:00:00;2,060;;2,060;
15.2. 17:00:00;2,510;;2,510;
15.2. 18:00:00;2,190;;2,190;
15.2. 19:00:00;2,790;;2,790;
15.2. 20:00:00;1,750;;1,750;
15.2. 21:00:00;1,680;;1,680;
15.2. 22:00:00;;3,560;3,560;
15.2. 23:00:00;;4,420;4,420;
16.2. 00:00:00;;3,460;3,460;-4,9
16.2. 01:00:00;;1,130;1,130;
16.2. 02:00:00;;1,220;1,220;
16.2. 03:00:00;;1,820;1,820;
16.2. 04:00:00;;1,790;1,790;
16.2. 05:00:00;;1,730;1,730;
16.2. 06:00:00;;2,680;2,680;
16.2. 07:00:00;2,890;;2,890;
16.2. 08:00:00;2,940;;2,940;
16.2. 09:00:00;2,200;;2,200;
16.2. 10:00:00;2,360;;2,360;
16.2. 11:00:00;1,370;;1,370;
16.2. 12:00:00;1,770;;1,770;
16.2. 13:00:00;1,410;;1,410;
16.2. 14:00:00;1,150;;1,150;
16.2. 15:00:00;1,120;;1,120;
16.2. 16:00:00;2,290;;2,290;
16.2. 17:00:00;2,370;;2,370;
16.2. 18:00:00;2,420;;2,420;
16.2. 19:00:00;3,390;;3,390;
16.2. 20:00:00;1,800;;1,800;
16.2. 21:00:00;2,090;;2,090;
16.2. 22:00:00;;4,280;4,280;
16.2. 23:00:00;;4,010;4,010;
17.2. 00:00:00;;3,080;3,080;-2,6
17.2. 01:00:00;;2,600;2,600;
17.2. 02:00:00;;3,520;3,520;
17.2. 03:00:00;;2,970;2,970;
17.2. 04:00:00;;2,360;2,360;
17.2. 05:00:00;;2,100;2,100;
17.2. 06:00:00;;3,460;3,460;
17.2. 07:00:00;2,630;;2,630;
17.2. 08:00:00;1,560;;1,560;
17.2. 09:00:00;1,570;;1,570;
17.2. 10:00:00;1,960;;1,960;
17.2. 11:00:00;2,540;;2,540;
17.2. 12:00:00;1,970;;1,970;
17.2. 13:00:00;1,550;;1,550;
17.2. 14:00:00;1,180;;1,180;
17.2. 15:00:00;1,850;;1,850;
17.2. 16:00:00;1,960;;1,960;
17.2. 17:00:00;1,650;;1,650;
17.2. 18:00:00;2,080;;2,080;
17.2. 19:00:00;2,130;;2,130;
17.2. 20:00:00;2,790;;2,790;
17.2. 21:00:00;2,290;;2,290;
17.2. 22:00:00;;4,490;4,490;
17.2. 23:00:00;;3,900;3,900;
18.2. 00:00:00;;2,900;2,900;-1,7
18.2. 01:00:00;;2,760;2,760;
18.2. 02:00:00;;2,220;2,220;
18.2. 03:00:00;;2,140;2,140;
18.2. 04:00:00;;1,630;1,630;
18.2. 05:00:00;;2,250;2,250;
18.2. 06:00:00;;2,640;2,640;
18.2. 07:00:00;2,990;;2,990;
18.2. 08:00:00;1,800;;1,800;
18.2. 09:00:00;2,180;;2,180;
18.2. 10:00:00;1,900;;1,900;
18.2. 11:00:00;1,830;;1,830;
18.2. 12:00:00;1,330;;1,330;
18.2. 13:00:00;1,480;;1,480;
18.2. 14:00:00;2,460;;2,460;
18.2. 15:00:00;2,530;;2,530;
18.2. 16:00:00;2,110;;2,110;
18.2. 17:00:00;1,670;;1,670;
18.2. 18:00:00;2,220;;2,220;
18.2. 19:00:00;3,600;;3,600;
18.2. 20:00:00;1,970;;1,970;
18.2. 21:00:00;1,550;;1,550;
18.2. 22:00:00;;2,670;2,670;
18.2. 23:00:00;;2,870;2,870;
19.2. 00:00:00;;2,030;2,030;0,4
19.2. 01:00:00;;1,590;1,590;
19.2. 02:00:00;;1,400;1,400;
19.2. 03:00:00;;1,680;1,680;
19.2. 04:00:00;;1,690;1,690;
19.2. 05:00:00;;1,050;1,050;
19.2. 06:00:00;;1,400;1,400;
19.2. 07:00:00;1,420;;1,420;
19.2. 08:00:00;2,210;;2,210;
19.2. 09:00:00;2,940;;2,940;
19.2. 10:00:00;2,020;;2,020;
19.2. 11:00:00;1,640;;1,640;
19.2. 12:00:00;1,020;;1,020;
19.2. 13:00:00;1,600;;1,600;
19.2. 14:00:00;1,240;;1,240;
19.2. 15:00:00;0,980;;0,980;
19.2. 16:00:00;1,080;;1,080;
19.2. 17:00:00;1,390;;1,390;
19.2. 18:00:00;1,900;;1,900;
19.2. 19:00:00;2,460;;2,460;
19.2. 20:00:00;2,200;;2,200;
19.2. 21:00:00;1,740;;1,740;
19.2. 22:00:00;;3,470;3,470;
19.2. 23:00:00;;3,380;3,380;
20.2. 00:00:00;;2,670;2,670;-0,1
20.2. 01:00:00;;2,470;2,470;
20.2. 02:00:00;;2,340;2,340;
20.2. 03:00:00;;2,890;2,890;
20.2. 04:00:00;;2,860;2,860;
20.2. 05:00:00;;1,840;1,840;
20.2. 06:00:00;;1,870;1,870;
20.2. 07:00:00;1,320;;1,320;
20.2. 08:00:00;2,320;;2,320;
20.2. 09:00:00;1,420;;1,420;
20.2. 10:00:00;2,840;;2,840;
20.2. 11:00:00;1,630;;1,630;
20.2. 12:00:00;2,220;;2,220;
20.2. 13:00:00;3,290;;3,290;
20.2. 14:00:00;2,780;;2,780;
20.2. 15:00:00;4,860;;4,860;
20.2. 16:00:00;1,770;;1,770;
20.2. 17:00:00;3,270;;3,270;
20.2. 18:00:00;2,970;;2,970;
20.2. 19:00:00;1,620;;1,620;
20.2. 20:00:00;1,500;;1,500;
20.2. 21:00:00;1,430;;1,430;
20.2. 22:00:00;;2,920;2,920;
20.2. 23:00:00;;3,200;3,200;
21.2. 00:00:00;;2,740;2,740;0,2
21.2. 01:00:00;;2,530;2,530;
21.2. 02:00:00;;1,340;1,340;
21.2. 03:00:00;;1,260;1,260;
21.2. 04:00:00;;1,730;1,730;
21.2. 05:00:00;;1,180;1,180;
21.2. 06:00:00;;1,150;1,150;
21.2. 07:00:00;1,110;;1,110;
21.2. 08:00:00;1,440;;1,440;
21.2. 09:00:00;2,300;;2,300;
21.2. 10:00:00;2,080;;2,080;
21.2. 11:00:00;2,510;;2,510;
21.2. 12:00:00;1,500;;1,500;
21.2. 13:00:00;2,220;;2,220;
21.2. 14:00:00;2,010;;2,010;
21.2. 15:00:00;1,350;;1,350;
21.2. 16:00:00;1,250;;1,250;
21.2. 17:00:00;1,280;;1,280;
21.2. 18:00:00;1,840;;1,840;
21.2. 19:00:00;3,330;;3,330;
21.2. 20:00:00;1,970;;1,970;
21.2. 21:00:00;1,990;;1,990;
21.2. 22:00:00;;2,900;2,900;
21.2. 23:00:00;;3,070;3,070;
22.2. 00:00:00;;3,010;3,010;-0,6
22.2. 01:00:00;;2,430;2,430;
22.2. 02:00:00;;2,230;2,230;
22.2. 03:00:00;;2,130;2,130;
22.2. 04:00:00;;2,270;2,270;
22.2. 05:00:00;;2,170;2,170;
22.2. 06:00:00;;2,320;2,320;
22.2. 07:00:00;1,820;;1,820;
22.2. 08:00:00;1,220;;1,220;
22.2. 09:00:00;1,760;;1,760;
22.2. 10:00:00;1,530;;1,530;
22.2. 11:00:00;1,110;;1,110;
22.2. 12:00:00;1,850;;1,850;
22.2. 13:00:00;1,730;;1,730;
22.2. 14:00:00;2,000;;2,000;
22.2. 15:00:00;1,970;;1,970;
22.2. 16:00:00;1,770;;1,770;
22.2. 17:00:00;1,450;;1,450;
22.2. 18:00:00;2,040;;2,040;
22.2. 19:00:00;2,290;;2,290;
22.2. 20:00:00;1,960;;1,960;
22.2. 21:00:00;1,630;;1,630;
22.2. 22:00:00;;2,810;2,810;
22.2. 23:00:00;;2,490;2,490;
23.2. 00:00:00;;2,960;2,960;-2,6
23.2. 01:00:00;;3,110;3,110;
23.2. 02:00:00;;3,450;3,450;
23.2. 03:00:00;;2,550;2,550;
23.2. 04:00:00;;2,550;2,550;
23.2. 05:00:00;;2,580;2,580;
23.2. 06:00:00;;2,620;2,620;
23.2. 07:00:00;1,580;;1,580;
23.2. 08:00:00;1,550;;1,550;
23.2. 09:00:00;2,000;;2,000;
23.2. 10:00:00;1,890;;1,890;
23.2. 11:00:00;1,580;;1,580;
23.2. 12:00:00;1,580;;1,580;
23.2. 13:00:00;1,420;;1,420;
23.2. 14:00:00;2,130;;2,130;
23.2. 15:00:00;1,670;;1,670;
23.2. 16:00:00;1,230;;1,230;
23.2. 17:00:00;1,280;;1,280;
23.2. 18:00:00;1,960;;1,960;
23.2. 19:00:00;4,360;;4,360;
23.2. 20:00:00;2,910;;2,910;
23.2. 21:00:00;2,040;;2,040;
23.2. 22:00:00;;4,590;4,590;
23.2. 23:00:00;;4,490;4,490;
24.2. 00:00:00;;2,580;2,580;-1,4
24.2. 01:00:00;;1,180;1,180;
24.2. 02:00:00;;1,920;1,920;
24.2. 03:00:00;;1,970;1,970;
24.2. 04:00:00;;1,940;1,940;
24.2. 05:00:00;;1,600;1,600;
24.2. 06:00:00;;1,960;1,960;
24.2. 07:00:00;1,950;;1,950;
24.2. 08:00:00;1,860;;1,860;
24.2. 09:00:00;1,520;;1,520;
24.2. 10:00:00;1,200;;1,200;
24.2. 11:00:00;1,130;;1,130;
24.2. 12:00:00;1,300;;1,300;
24.2. 13:00:00;1,830;;1,830;
24.2. 14:00:00;1,960;;1,960;
24.2. 15:00:00;2,460;;2,460;
24.2. 16:00:00;2,010;;2,010;
24.2. 17:00:00;2,150;;2,150;
24.2. 18:00:00;1,830;;1,830;
